ST,BT,AD,JS,AP,AT,FI,SC,EM,DE,TS,CT,AG,TL
299.72,101.6,1664,4482.352941,1095.3,11.7,106,55.847556,32819.0576,2267.252828,4.252917793,8.48E-06,10,21.06299269
299.72,101.6,1575,4482.352941,1002.8,12.4,132,55.847556,32819.0576,2267.252828,4.252917793,8.48E-06,16,94.75065623
299.72,101.6,1626,4482.352941,924.3,9.6,550,55.847556,32819.0576,2267.252828,4.252917793,8.48E-06,18,66.86351712
299.72,101.6,1736,4482.352941,933.6,12.2,255,55.847556,32819.0576,2267.252828,4.252917793,8.48E-06,20,68.89763686
302.26,160.02,1450,4618.181818,1067.5,9.5,478,53.19766991,30716.1558,2267.252828,4.173628053,8.48E-06,0,2.624671838
302.26,160.02,1644,4618.181818,932.2,11.5,275,53.19766991,30716.1558,2267.252828,4.173628053,8.48E-06,3,3.21522316
302.26,160.02,1276,4618.181818,933.5,11.6,217,53.19766991,30716.1558,2267.252828,4.173628053,8.48E-06,5,3.477690257
302.26,160.02,1628,4618.181818,1154,10.4,405,53.19766991,30716.1558,2267.252828,4.173628053,8.48E-06,7,13.18897663
302.26,160.02,1850,4618.181818,1184.4,10.9,358,53.19766991,30716.1558,2267.252828,4.173628053,8.48E-06,8,13.12335974
302.26,160.02,1664,4618.181818,1095.3,11.7,106,53.19766991,30716.1558,2267.252828,4.173628053,8.48E-06,10,21.3910759
294.64,101.6,1626,4482.352941,924.3,9.6,550,40.44564712,29785.3632,2267.252828,3.458871267,8.48E-06,18,2.427821554
294.64,101.6,1736,4482.352941,933.6,12.2,255,40.44564712,29785.3632,2267.252828,3.458871267,8.48E-06,20,4.921259843
292.1,101.6,1850,4233.333333,1184.4,10.9,358,33.439586,26696.51072,2267.252828,3.56459092,8.48E-06,8,0.459317577
292.1,101.6,1664,4233.333333,1095.3,11.7,106,33.439586,26696.51072,2267.252828,3.56459092,8.48E-06,10,4.855643107
284.48,96.52,1658,4482.352941,892.6,11.1,435,48.41730297,32370.8982,2267.252828,3.320976067,8.48E-06,14,1.771653575
284.48,96.52,1575,4482.352941,1002.8,12.4,132,48.41730297,32370.8982,2267.252828,3.320976067,8.48E-06,16,0.787401606
284.48,96.52,1626,4482.352941,924.3,9.6,550,48.41730297,32370.8982,2267.252828,3.320976067,8.48E-06,18,6.824146731
284.48,96.52,1736,4482.352941,933.6,12.2,255,48.41730297,32370.8982,2267.252828,3.320976067,8.48E-06,20,6.824146731
195.58,154.94,17,4482.352941,890.8,11.4,279,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,5,2.230971191
195.58,154.94,17,4482.352941,1177.5,10.5,446,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,6,2.230971191
195.58,154.94,24,4482.352941,933.3,11.5,188,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,8,2.230971191
195.58,154.94,6,4482.352941,1173.4,10.7,375,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,10,2.230971191
195.58,154.94,2,4482.352941,925.2,10.3,384,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,15,4.461942382
195.58,154.94,2,4482.352941,889.4,10.9,456,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,16,4.92125996
195.58,154.94,8,4482.352941,1070,10.4,334,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,19,4.461942382
195.58,154.94,11,4482.352941,892,9.5,562,25.31353678,33094.848,2055.168405,2.866151732,0.0000085,20,4.461942382
238.76,160.02,1071,6096,823.5,9.7,211,45.6088374,29475.099,2267.252828,3.98517128,0.0000078,14,2.427821554
238.76,160.02,1095,6096,982.5,11.8,98,45.6088374,29475.099,2267.252828,3.98517128,0.0000078,15,2.427821554
238.76,160.02,1174,6096,1070.1,11.5,144,45.6088374,29475.099,2267.252828,3.98517128,0.0000078,19,3.740157512
238.76,160.02,2050,6096,1076.5,10.7,222,45.6088374,29475.099,2267.252828,3.98517128,0.0000078,25,4.790026059
246.38,609.6,3236,6096,950,8.8,467,42.1442205,28354.7005,2267.252828,3.83865763,0.00000789,33,1.18110237
246.38,609.6,4422,6096,1038.5,9.3,299,42.1442205,28354.7005,2267.252828,3.83865763,0.00000789,35,1.18110237
322.58,170.18,3139,6096,1604.2,10.5,314,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,11,2.821522435
322.58,170.18,3662,6096,1227,12.6,60,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,13,3.805774403
322.58,170.18,3791,6096,1105.1,12,146,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,14,3.21522316
322.58,170.18,4039,6096,1171.3,10.7,296,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,15,4.068241345
322.58,170.18,4176,6096,1108.7,11.8,129,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,17,0.853018341
322.58,170.18,4359,6096,1381.9,11,322,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,19,3.149606424
322.58,170.18,4886,6096,1167.6,11,180,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,23,3.477690414
322.58,170.18,4626,6096,1141.9,11.9,210,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,25,7.611548807
322.58,170.18,4432,6096,1136.4,12.3,71,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,27,5.31496088
322.58,170.18,5016,6096,1188.5,10.1,399,33.094848,23097.446,2267.252828,3.80246014,1.01E-05,29,6.692913261
254,139.7,4180,6350,1123.5,17.5,4,59.6052002,32577.741,2267.252828,4.02998722,0.000009,30,0.721784793
254,139.7,4391,6350,1222.6,16.2,41,59.6052002,32577.741,2267.252828,4.02998722,0.000009,32,4.002624609
254,139.7,4602,6350,1140.4,17.6,9,59.6052002,32577.741,2267.252828,4.02998722,0.000009,34,5.31496088
180.34,93.98,166,6096,506.9,6.7,696,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,19,5.118110205
180.34,93.98,148,6096,529.6,5.9,1326,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,21,9.580052431
180.34,93.98,297,6096,626.4,5.6,1159,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,22,6.167978909
180.34,93.98,325,6096,682.6,7.9,759,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,25,4.133858236
180.34,93.98,257,6096,545.1,6.7,1126,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,27,19.88188989
180.34,93.98,260,6096,488.1,7.1,1049,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,28,19.02887139
180.34,93.98,305,6096,406.9,7.1,785,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,29,16.20734927
180.34,93.98,302,6096,530.4,6.8,1056,38.39002368,30681.682,2177.709711,4.0679084,8.48E-06,30,19.8818902
172.72,101.6,297,5545.454545,626.4,5.6,1159,38.39002368,28548.82247,2137.6635,4.7573844,8.48E-06,22,1.147540984
172.72,101.6,325,5545.454545,682.6,7.9,759,38.39002368,28548.82247,2137.6635,4.7573844,8.48E-06,25,1.704918048
172.72,101.6,257,5545.454545,545.1,6.7,1126,38.39002368,28548.82247,2137.6635,4.7573844,8.48E-06,27,8.131147447
172.72,101.6,260,5545.454545,488.1,7.1,1049,38.39002368,28548.82247,2137.6635,4.7573844,8.48E-06,28,14.00000048
172.72,101.6,305,5545.454545,406.9,7.1,785,38.39002368,28548.82247,2137.6635,4.7573844,8.48E-06,29,11.47540984
172.72,101.6,302,5545.454545,530.4,6.8,1056,38.39002368,28548.82247,2137.6635,4.7573844,8.48E-06,30,17.67213165
180.34,111.76,297,5350.877193,626.4,5.6,1159,38.39002368,28548.82247,2267.252828,2.4476398,8.48E-06,22,1.21311477
180.34,111.76,325,5350.877193,682.6,7.9,759,38.39002368,28548.82247,2267.252828,2.4476398,8.48E-06,25,1.278688517
180.34,111.76,257,5350.877193,545.1,6.7,1126,38.39002368,28548.82247,2267.252828,2.4476398,8.48E-06,27,1.836065543
180.34,111.76,260,5350.877193,488.1,7.1,1049,38.39002368,28548.82247,2267.252828,2.4476398,8.48E-06,28,5.508196803
180.34,111.76,305,5350.877193,406.9,7.1,785,38.39002368,28548.82247,2267.252828,2.4476398,8.48E-06,29,6.688524778
180.34,111.76,302,5350.877193,530.4,6.8,1056,38.39002368,28548.82247,2267.252828,2.4476398,8.48E-06,30,19.40983569
259.08,124.46,509,4618.181818,745.2,6.8,652,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,12,1.50918632
259.08,124.46,713,4618.181818,626.5,8.5,286,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,18,3.543307149
259.08,124.46,880,4618.181818,406.7,8.4,510,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,21,2.821522435
259.08,124.46,957,4618.181818,395.3,9,388,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,23,3.543307149
259.08,124.46,1125,4618.181818,543.4,9.8,498,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,26,3.608923885
259.08,124.46,921,4618.181818,585.8,7.5,591,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,28,3.67454062
259.08,124.46,946,4618.181818,608.9,8.3,596,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,30,4.199475128
259.08,124.46,996,4618.181818,667.7,9.6,440,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,34,2.427821554
259.08,124.46,1021,4618.181818,380.1,9.4,529,38.8864464,33439.586,2267.252828,3.60940686,7.17E-06,36,2.427821554
238.76,88.9,200,4762.5,550.8,8.9,473,59.0191456,27406.671,2267.252828,3.95759224,7.99E-06,33,0.590551165
238.76,88.9,501,4762.5,525,9.1,450,59.0191456,27406.671,2267.252828,3.95759224,7.99E-06,35,0.984251969
238.76,88.9,531,4762.5,640.9,10.2,386,59.0191456,27406.671,2267.252828,3.95759224,7.99E-06,39,4.724409402
228.6,152.4,4413,7620,1557.4,14.8,133,35.4735402,20546.3848,2332.287752,4.28164596,8.48E-06,32,0.721784793
228.6,152.4,4413,7620,1557.4,14.8,133,35.4735402,20546.3848,2332.287752,4.28164596,8.48E-06,32,0.721784793
228.6,152.4,5115,7620,1659.2,15.5,58,35.4735402,20546.3848,2332.287752,4.28164596,8.48E-06,37,1.640419948
228.6,152.4,4721,7620,1647,15.6,41,35.4735402,20546.3848,2332.287752,4.28164596,8.48E-06,38,2.296587927
228.6,152.4,5427,7620,1409.4,14.9,85,35.4735402,20546.3848,2332.287752,4.28164596,8.48E-06,39,7.545931915
228.6,152.4,5590,7620,1534.4,15.3,78,35.4735402,20546.3848,2332.287752,4.28164596,8.48E-06,40,14.04199481
226.06,152.4,4822,7625,1134.5,15.7,44,45.505416,22614.8128,2377.139366,4.826332,8.48E-06,35,1.21311477
226.06,152.4,5115,7625,1659.2,15.5,58,45.505416,22614.8128,2377.139366,4.826332,8.48E-06,37,1.868852475
226.06,152.4,4721,7625,1647,15.6,41,45.505416,22614.8128,2377.139366,4.826332,8.48E-06,38,1.573770476
226.06,152.4,5427,7625,1409.4,14.9,85,45.505416,22614.8128,2377.139366,4.826332,8.48E-06,39,4.360655644
226.06,152.4,5590,7625,1534.4,15.3,78,45.505416,22614.8128,2377.139366,4.826332,8.48E-06,40,4.983606651
228.6,190.5,4822,7625,1134.5,15.7,44,39.1967106,17926.376,2321.875727,4.22648788,8.48E-06,35,2.524590101
228.6,190.5,5115,7625,1659.2,15.5,58,39.1967106,17926.376,2321.875727,4.22648788,8.48E-06,37,1.21311477
228.6,190.5,4721,7625,1647,15.6,41,39.1967106,17926.376,2321.875727,4.22648788,8.48E-06,38,2.098360687
228.6,190.5,5427,7625,1409.4,14.9,85,39.1967106,17926.376,2321.875727,4.22648788,8.48E-06,39,1.475409856
228.6,190.5,5590,7625,1534.4,15.3,78,39.1967106,17926.376,2321.875727,4.22648788,8.48E-06,40,3.573770445
236.22,88.9,479,4618.181818,630.8,19,11,33.9049823,27234.302,2267.252828,3.44738,6.64E-06,28,0.262467196
236.22,88.9,340,4618.181818,1257.5,19.5,8,33.9049823,27234.302,2267.252828,3.44738,6.64E-06,32,0.262467196
251.46,157.48,866,4618.181818,1043.5,16.8,22,50.4351694,34646.169,2267.252828,4.8780427,0.00000871,30,1.181102331
251.46,157.48,888,4618.181818,745.5,16.1,39,50.4351694,34646.169,2267.252828,4.8780427,0.00000871,32,3.67454062
251.46,157.48,889,4618.181818,605.6,16.9,38,50.4351694,34646.169,2267.252828,4.8780427,0.00000871,33,3.149606424
251.46,157.48,1252,4618.181818,491.8,16.9,109,50.4351694,34646.169,2267.252828,4.8780427,0.00000871,35,7.874015748
251.46,157.48,1297,4618.181818,461.5,18.6,30,50.4351694,34646.169,2267.252828,4.8780427,0.00000871,37,0.918635155
238.76,121.92,425,4482.352941,289.9,8.9,233,49.7456934,31198.789,2267.252828,3.792118,8.07E-06,13,1.377952693
238.76,121.92,1130,4482.352941,357.4,9,271,49.7456934,31198.789,2267.252828,3.792118,8.07E-06,19,31.10236227
238.76,121.92,2171,4482.352941,198.8,10.4,56,49.7456934,31198.789,2267.252828,3.792118,8.07E-06,21,34.18635164
238.76,121.92,2003,4482.352941,171.5,9.7,245,49.7456934,31198.789,2267.252828,3.792118,8.07E-06,24,44.42257268
238.76,121.92,2084,4482.352941,297.6,9.6,293,49.7456934,31198.789,2267.252828,3.792118,8.07E-06,26,68.1102376
259.08,101.6,460,4618.181818,431.5,10.7,121,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,9,2.099737564
259.08,101.6,460,4618.181818,431.5,10.7,121,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,9,2.099737564
259.08,101.6,505,4618.181818,383.8,10.9,163,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,10,0.459317577
259.08,101.6,669,4618.181818,451.1,10.1,278,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,11,0.459317577
259.08,101.6,669,4618.181818,451.1,10.1,278,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,11,0.459317577
259.08,101.6,669,4618.181818,451.1,10.1,278,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,11,0.459317577
259.08,101.6,669,4618.181818,451.1,10.1,278,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,11,0.459317577
259.08,101.6,1415,4618.181818,358.4,11.4,104,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,13,0.656167979
259.08,101.6,1540,4618.181818,267.2,9.6,323,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,16,0.32808399
259.08,101.6,1778,4618.181818,288.8,10.9,426,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,21,0.393700803
259.08,101.6,1475,4618.181818,398,9.9,219,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,24,3.34645663
259.08,101.6,597,4618.181818,279.4,11.5,189,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,26,3.412073366
259.08,101.6,1754,4618.181818,301.2,11.1,182,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,28,3.083989376
259.08,101.6,1799,4618.181818,294.4,11.5,220,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,29,3.083989376
248.92,106.68,1257,3810,292,10.7,334,50.4351694,36369.859,2267.252828,4.77117392,8.97E-06,17,1.181102331
248.92,106.68,960,3810,452.4,8.5,449,50.4351694,36369.859,2267.252828,4.77117392,8.97E-06,19,2.296587927
248.92,106.68,1005,3810,440.2,8.9,368,50.4351694,36369.859,2267.252828,4.77117392,8.97E-06,20,2.559055181
248.92,106.68,1732,3810,324.2,10.6,197,50.4351694,36369.859,2267.252828,4.77117392,8.97E-06,22,2.755905543
248.92,106.68,2140,3810,447.4,10.7,243,50.4351694,36369.859,2267.252828,4.77117392,8.97E-06,25,2.755905543
259.08,111.76,120,3907.692308,259.7,8.9,293,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,2,55.70866148
259.08,111.76,295,3907.692308,236.3,9.6,252,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,8,59.90813598
259.08,111.76,665,3907.692308,206.3,10.1,118,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,10,59.58005262
259.08,111.76,805,3907.692308,175.1,9.5,244,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,13,57.54593179
259.08,111.76,1303,3907.692308,232.5,9.6,328,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,15,57.02099775
259.08,111.76,809,3907.692308,144.8,9.7,455,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,18,55.31496044
259.08,111.76,686,3907.692308,258.4,9.6,274,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,21,54.33070754
259.08,111.76,1424,3907.692308,225.8,10.8,212,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,23,56.56168068
259.08,111.76,1787,3907.692308,257.9,10.5,168,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,25,62.5984262
259.08,111.76,2002,3907.692308,283.6,11,155,45.9880492,26889.564,2267.252828,3.34740598,7.78E-06,26,65.74803356
246.38,121.92,270,3810,501.3,8.3,419,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,3,20.07874041
246.38,121.92,432,3810,519,7.3,510,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,6,26.83727134
246.38,121.92,915,3810,439.4,8.1,247,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,8,13.25459368
246.38,121.92,981,3810,324.5,7.1,564,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,11,25.13123263
246.38,121.92,648,3810,499,8.1,295,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,14,38.84514439
246.38,121.92,689,3810,504.3,7.9,398,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,19,52.09973853
246.38,121.92,800,3810,276.5,9.4,273,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,21,37.72965879
246.38,121.92,844,3810,535.4,7.4,353,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,23,40.15748082
246.38,121.92,865,3810,422.5,7.8,398,51.6762262,26717.195,2267.252828,4.46090972,0.00000966,24,41.40419847
259.08,101.6,505,4618.181818,383.8,10.9,163,38.39002368,30509.313,2267.252828,4.65051562,0.000009465,10,0.459317577
220.98,147.32,1021,4482.352941,224.9,8.7,233,21.47947565,30509.313,2263.408448,3.451976507,8.48E-06,16,2.099737564
220.98,147.32,1041,4482.352941,397,9.9,107,21.47947565,30509.313,2263.408448,3.451976507,8.48E-06,17,2.427821554
220.98,147.32,959,4482.352941,231,9.3,295,21.47947565,30509.313,2263.408448,3.451976507,8.48E-06,18,2.427821554
220.98,147.32,963,4482.352941,289.3,10.1,259,21.47947565,30509.313,2263.408448,3.451976507,8.48E-06,19,2.690288749
220.98,147.32,1041,4482.352941,411,10.3,229,21.47947565,30509.313,2263.408448,3.451976507,8.48E-06,21,2.952755945
220.98,147.32,1052,4482.352941,387.2,9.1,370,21.47947565,30509.313,2263.408448,3.451976507,8.48E-06,22,3.280839895
210.82,165.1,884,4482.352941,200.2,8.5,339,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,13,0.984251969
210.82,165.1,926,4482.352941,285.6,9.1,276,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,14,1.377952693
210.82,165.1,1021,4482.352941,224.9,8.7,233,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,16,1.771653575
210.82,165.1,1041,4482.352941,397,9.9,107,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,17,2.165354299
210.82,165.1,959,4482.352941,231,9.3,295,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,18,2.296587927
210.82,165.1,963,4482.352941,289.3,10.1,259,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,19,3.018372641
210.82,165.1,1041,4482.352941,411,10.3,229,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,21,8.005249532
210.82,165.1,1052,4482.352941,387.2,9.1,370,49.61469296,34473.8,2268.214034,4.942393793,8.48E-06,22,8.333333365
215.9,154.94,750,4482.352941,376,9.5,169,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,2,0.656167979
215.9,154.94,829,4482.352941,340.9,10.8,142,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,3,0.656167979
215.9,154.94,810,4482.352941,261.5,9.8,50,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,4,1.968503937
215.9,154.94,868,4482.352941,304.6,8.8,196,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,5,0.656167979
215.9,154.94,859,4482.352941,288.7,9.6,129,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,6,0.918635155
215.9,154.94,910,4482.352941,192.3,9.5,86,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,7,0.853018341
215.9,154.94,915,4482.352941,267.7,10.4,109,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,8,2.034120672
215.9,154.94,1013,4482.352941,245.1,10.1,154,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,9,2.165354299
215.9,154.94,1060,4482.352941,304.5,9.5,268,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,10,2.165354299
215.9,154.94,985,4482.352941,378.2,9.8,175,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,11,2.362204818
215.9,154.94,884,4482.352941,200.2,8.5,339,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,13,2.690288651
215.9,154.94,926,4482.352941,285.6,9.1,276,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,14,2.755905387
215.9,154.94,1021,4482.352941,224.9,8.7,233,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,16,2.755905387
215.9,154.94,1041,4482.352941,397,9.9,107,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,17,2.755905387
215.9,154.94,959,4482.352941,231,9.3,295,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,18,3.346456709
215.9,154.94,963,4482.352941,289.3,10.1,259,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,19,3.346456709
215.9,154.94,1041,4482.352941,411,10.3,229,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,21,3.805774169
215.9,154.94,1052,4482.352941,387.2,9.1,370,13.71102581,22580.339,2183.316048,3.166261831,8.48E-06,22,5.380577459
218.44,157.48,750,4482.352941,376,9.5,169,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,2,4.855643107
218.44,157.48,829,4482.352941,340.9,10.8,142,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,3,4.986876578
218.44,157.48,810,4482.352941,261.5,9.8,50,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,4,5.64304487
218.44,157.48,868,4482.352941,304.6,8.8,196,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,5,6.824146731
218.44,157.48,859,4482.352941,288.7,9.6,129,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,6,7.283464817
218.44,157.48,910,4482.352941,192.3,9.5,86,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,7,9.711286371
218.44,157.48,915,4482.352941,267.7,10.4,109,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,8,14.50131196
218.44,157.48,1013,4482.352941,245.1,10.1,154,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,9,16.92913336
218.44,157.48,1060,4482.352941,304.5,9.5,268,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,10,16.92913336
218.44,157.48,985,4482.352941,378.2,9.8,175,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,11,16.92913461
218.44,157.48,884,4482.352941,200.2,8.5,339,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,13,16.92913336
218.44,157.48,926,4482.352941,285.6,9.1,276,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,14,16.92913336
218.44,157.48,1021,4482.352941,224.9,8.7,233,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,16,16.92913336
218.44,157.48,1041,4482.352941,397,9.9,107,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,17,17.19160055
218.44,157.48,959,4482.352941,231,9.3,295,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,18,18.5039372
218.44,157.48,963,4482.352941,289.3,10.1,259,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,19,19.42257227
218.44,157.48,1041,4482.352941,411,10.3,229,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,21,19.4225718
218.44,157.48,1052,4482.352941,387.2,9.1,370,22.92294291,26786.1426,2245.101635,4.64706824,8.48E-06,22,20.40682377
281.94,154.94,868,4482.352941,304.6,8.8,196,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,5,1.574803212
281.94,154.94,859,4482.352941,288.7,9.6,129,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,6,2.362204662
281.94,154.94,910,4482.352941,192.3,9.5,86,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,7,2.099737564
281.94,154.94,985,4482.352941,378.2,9.8,175,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,11,0.853018341
281.94,154.94,884,4482.352941,200.2,8.5,339,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,13,0.984251969
281.94,154.94,926,4482.352941,285.6,9.1,276,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,14,1.83727031
281.94,154.94,1021,4482.352941,224.9,8.7,233,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,16,1.83727031
281.94,154.94,1041,4482.352941,397,9.9,107,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,17,3.018372641
281.94,154.94,959,4482.352941,231,9.3,295,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,18,4.527559118
281.94,154.94,963,4482.352941,289.3,10.1,259,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,19,6.036745438
281.94,154.94,1041,4482.352941,411,10.3,229,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,21,11.81102339
281.94,154.94,1052,4482.352941,387.2,9.1,370,17.99204038,29475.099,2285.834192,3.522073233,8.48E-06,22,16.40419916
284.48,165.1,959,4482.352941,231,9.3,295,18.90689444,32750.11,2207.343838,5.051560827,8.48E-06,18,0.459317577
284.48,165.1,963,4482.352941,289.3,10.1,259,18.90689444,32750.11,2207.343838,5.051560827,8.48E-06,19,1.115485596
284.48,165.1,1041,4482.352941,411,10.3,229,18.90689444,32750.11,2207.343838,5.051560827,8.48E-06,21,1.115485596
284.48,165.1,1052,4482.352941,387.2,9.1,370,18.90689444,32750.11,2207.343838,5.051560827,8.48E-06,22,1.115485596
299.72,99.06,963,4482.352941,289.3,10.1,259,27.88240944,29647.468,2293.843422,3.44738,8.48E-06,19,0.196850402
299.72,99.06,1041,4482.352941,411,10.3,229,27.88240944,29647.468,2293.843422,3.44738,8.48E-06,21,0.196850402
299.72,99.06,1052,4482.352941,387.2,9.1,370,27.88240944,29647.468,2293.843422,3.44738,8.48E-06,22,0.459317577
203.2,38.1,1038,4618.181818,1483.1,13,6,57.6401936,36369.859,2267.252828,6.3259423,7.20E-06,29,4.790026176
203.2,38.1,1038,4618.181818,1483.1,13,6,57.6401936,36369.859,2267.252828,6.3259423,7.20E-06,29,4.790026176
203.2,38.1,768,4618.181818,2137.8,12,41,57.6401936,36369.859,2267.252828,6.3259423,7.20E-06,30,6.167978752
203.2,38.1,768,4618.181818,2137.8,12,41,57.6401936,36369.859,2267.252828,6.3259423,7.20E-06,30,6.167978752
203.2,38.1,768,4618.181818,2137.8,12,41,57.6401936,36369.859,2267.252828,6.3259423,7.20E-06,30,6.167978752
203.2,38.1,768,4618.181818,2137.8,12,41,57.6401936,36369.859,2267.252828,6.3259423,7.20E-06,30,6.167978752
203.2,38.1,905,4618.181818,1635.6,12.6,33,57.6401936,36369.859,2267.252828,6.3259423,7.20E-06,32,6.627296486
