ST,BT,BL,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,LC
203.2,152.4,0,567,6350,1157.099976,12.89999962,206,27.85099997,31364.26324,2.17531235,3.755345947,3.869051137,0.0000088,39,26.70603725
203.2,152.4,0,603,6350,1096.400024,12.69999981,240,27.85099997,31364.26324,2.17531235,3.755345947,3.869051137,0.0000088,40,38.25459268
203.2,152.4,0,556,6350,932.7999878,13.80000019,122,27.85099997,31364.26324,2.17531235,3.755345947,3.869051137,0.0000088,44,36.81102262
203.2,152.4,0,812,6350,995.2000122,13.19999981,127,27.85099997,31364.26324,2.17531235,3.755345947,3.869051137,0.0000088,46,40.68241368
198.12,114.3,0,672,6350,989.2000122,13.60000038,168,29.21079987,30301.24321,2.268700155,3.994364293,3.869051137,9.27E-06,36,1.312335958
195.58,406.4,0,672,6096,989.2000122,13.60000038,168,25.46091227,30301.24321,2.268700155,4.14375076,3.869051137,0.0000089,36,2.88713917
195.58,406.4,0,673,6096,873.4000244,12.69999981,70,25.46091227,30301.24321,2.268700155,4.14375076,3.869051137,0.0000089,37,1.640419948
195.58,406.4,0,684,6096,1531,11.89999962,209,25.46091227,30301.24321,2.268700155,4.14375076,3.869051137,0.0000089,38,11.15485564
195.58,406.4,0,567,6096,1157.099976,12.89999962,206,25.46091227,30301.24321,2.268700155,4.14375076,3.869051137,0.0000089,39,18.63517035
195.58,406.4,0,603,6096,1096.400024,12.69999981,240,25.46091227,30301.24321,2.268700155,4.14375076,3.869051137,0.0000089,40,8.333333208
195.58,406.4,0,664,6096,1129.5,14.39999962,103,25.46091227,30301.24321,2.268700155,4.14375076,3.869051137,0.0000089,43,24.54068342
195.58,406.4,0,812,6096,995.2000122,13.19999981,127,25.46091227,30301.24321,2.268700155,4.14375076,3.869051137,0.0000089,46,24.80314911
180.34,101.6,0,406,4500,969.2999878,14.19999981,129,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,29,9.186351706
180.34,101.6,0,295,4500,755.4000244,11.80000019,367,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,31,10.23622061
180.34,101.6,0,302,4500,940.2000122,12.5,171,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,32,8.98950107
180.34,101.6,0,301,4500,1255,12.19999981,180,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,33,9.055118118
180.34,101.6,0,308,4500,1125.699951,12.30000019,255,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,35,9.120734658
180.34,101.6,0,308,4500,1125.699951,12.30000019,255,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,35,9.120734658
180.34,101.6,0,274,4500,1148.800049,13.10000038,187,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,36,12.27034093
180.34,101.6,0,284,4500,1052.699951,13.5,121,39.0932892,7584.236,2.2538029,5.20611787,5.1365962,8.38E-06,37,11.67978999
182.88,114.3,0,302,4552.238806,940.2000122,12.5,171,36.0940686,6550.022,2.243390851,5.20611787,5.35378114,8.38E-06,32,0.163934426
182.88,114.3,0,301,4552.238806,1255,12.19999981,180,36.0940686,6550.022,2.243390851,5.20611787,5.35378114,8.38E-06,33,0.163934426
182.88,114.3,0,308,4552.238806,1125.699951,12.30000019,255,36.0940686,6550.022,2.243390851,5.20611787,5.35378114,8.38E-06,35,0.327868852
182.88,114.3,0,308,4552.238806,1125.699951,12.30000019,255,36.0940686,6550.022,2.243390851,5.20611787,5.35378114,8.38E-06,35,0.327868852
182.88,114.3,0,274,4552.238806,1148.800049,13.10000038,187,36.0940686,6550.022,2.243390851,5.20611787,5.35378114,8.38E-06,36,0.918032771
182.88,114.3,0,284,4552.238806,1052.699951,13.5,121,36.0940686,6550.022,2.243390851,5.20611787,5.35378114,8.38E-06,37,1.672131116
304.8,251.46,0,2055,4762.5,889.9000244,9,581,48.608058,26200.088,2.268700155,5.20611787,3.59216996,8.99E-06,9,4.265091864
304.8,251.46,0,2375,4762.5,629.5999756,10.19999981,415,48.608058,26200.088,2.268700155,5.20611787,3.59216996,8.99E-06,11,7.545931759
304.8,251.46,0,2670,4762.5,712.0999756,10.30000019,424,48.608058,26200.088,2.268700155,5.20611787,3.59216996,8.99E-06,13,1.968503937
304.8,251.46,0,2868,4762.5,571.2000122,10.80000019,476,48.608058,26200.088,2.268700155,5.20611787,3.59216996,8.99E-06,16,2.88713917
304.8,251.46,0,2960,4762.5,535,10.80000019,374,48.608058,26200.088,2.268700155,5.20611787,3.59216996,8.99E-06,19,4.593175853
213.36,60.96,1,403,4762.5,821,10.69999981,491,57.9849316,33956.693,2.268700155,5.20611787,3.5852752,8.26E-06,30,2.034120672
213.36,60.96,1,425,4762.5,1092.599976,11.60000038,394,57.9849316,33956.693,2.268700155,5.20611787,3.5852752,8.26E-06,34,2.624671916
236.22,116.84,1,309,4916.129032,639.5,10.30000019,340,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.24E-06,13,0.656167979
236.22,116.84,1,411,4916.129032,550.4000244,9.600000381,438,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.24E-06,16,0.656167979
190.5,104.14,0,204,4916.129032,665.7999878,11.30000019,221,47.7634499,26717.195,2.268700155,5.20611787,3.75936789,8.38E-06,35,31.56167879
190.5,104.14,0,197,4916.129032,445.6000061,11.19999981,323,47.7634499,26717.195,2.268700155,5.20611787,3.75936789,8.38E-06,38,161.5485604
190.5,104.14,0,194,4916.129032,555.9000244,10.69999981,462,47.7634499,26717.195,2.268700155,5.20611787,3.75936789,8.38E-06,40,167.9133824
304.8,149.86,0,1825,4618.181818,718.2000122,11.30000019,368,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,7,6.364829271
304.8,149.86,0,2055,4618.181818,889.9000244,9,581,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,9,1.181102331
304.8,149.86,0,2670,4618.181818,712.0999756,10.30000019,424,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,13,1.115485596
304.8,149.86,0,2868,4618.181818,571.2000122,10.80000019,476,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,16,0.918635155
304.8,149.86,0,1825,4762.5,718.2000122,11.30000019,368,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,7,7.414698288
304.8,149.86,0,2055,4762.5,889.9000244,9,581,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,9,0.262467196
233.68,149.86,0,1287,4618.181818,420.5,10,176,29.7853632,19305.328,2.19773815,3.907030667,3.11298414,8.38E-06,3,78.34645582
233.68,149.86,0,1396,4618.181818,177.6999969,10.30000019,126,29.7853632,19305.328,2.19773815,3.907030667,3.11298414,8.38E-06,4,80.1837291
233.68,149.86,0,1368,4618.181818,300.3999939,10.69999981,104,29.7853632,19305.328,2.19773815,3.907030667,3.11298414,8.38E-06,5,75.98425022
233.68,149.86,0,1316,4618.181818,179.1000061,10.80000019,217,29.7853632,19305.328,2.19773815,3.907030667,3.11298414,8.38E-06,6,66.92913261
233.68,149.86,0,1285,4618.181818,153.6999969,10.30000019,164,29.7853632,19305.328,2.19773815,3.907030667,3.11298414,8.38E-06,7,70.53805837
302.26,144.78,0,1050,4618.181818,305.1000061,10.69999981,140,21.2358608,19132.959,2.20734935,5.20611787,2.48900836,8.38E-06,1,28.74015698
302.26,144.78,0,1287,4618.181818,420.5,10,176,21.2358608,19132.959,2.20734935,5.20611787,2.48900836,8.38E-06,3,70.20997375
302.26,144.78,0,1396,4618.181818,177.6999969,10.30000019,126,21.2358608,19132.959,2.20734935,5.20611787,2.48900836,8.38E-06,4,77.62467392
302.26,144.78,0,1368,4618.181818,300.3999939,10.69999981,104,21.2358608,19132.959,2.20734935,5.20611787,2.48900836,8.38E-06,5,81.3648294
302.26,144.78,0,1316,4618.181818,179.1000061,10.80000019,217,21.2358608,19132.959,2.20734935,5.20611787,2.48900836,8.38E-06,6,82.87401775
302.26,144.78,0,1285,4618.181818,153.6999969,10.30000019,164,21.2358608,19132.959,2.20734935,5.20611787,2.48900836,8.38E-06,7,83.9238845
302.26,144.78,0,1404,4618.181818,253.1000061,11.30000019,89,21.2358608,19132.959,2.20734935,5.20611787,2.48900836,8.38E-06,8,83.13648493
299.72,157.48,0,1050,4618.181818,305.1000061,10.69999981,140,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,1,2.821522435
299.72,157.48,0,1050,4618.181818,305.1000061,10.69999981,140,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,1,2.821522435
299.72,157.48,0,1050,4618.181818,305.1000061,10.69999981,140,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,1,2.821522435
299.72,157.48,0,1212,4618.181818,229,10.39999962,174,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,2,4.593175853
299.72,157.48,0,1212,4618.181818,229,10.39999962,174,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,2,4.593175853
299.72,157.48,0,1212,4618.181818,229,10.39999962,174,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,2,4.593175853
299.72,157.48,0,1212,4618.181818,229,10.39999962,174,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,2,4.593175853
299.72,157.48,0,1287,4618.181818,420.5,10,176,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,3,7.086614298
299.72,157.48,0,1396,4618.181818,177.6999969,10.30000019,126,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,4,5.577427822
299.72,157.48,0,1368,4618.181818,300.3999939,10.69999981,104,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,5,6.496062742
299.72,157.48,0,1285,4618.181818,153.6999969,10.30000019,164,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,7,18.7007874
215.9,172.72,1,1050,4482.352941,305.1000061,10.69999981,140,11.55621731,19305.328,2.19773815,5.20611787,2.845237627,8.38E-06,1,21.65354331
215.9,172.72,1,1287,4482.352941,420.5,10,176,11.55621731,19305.328,2.19773815,5.20611787,2.845237627,8.38E-06,3,141.60105
215.9,172.72,1,1396,4482.352941,177.6999969,10.30000019,126,11.55621731,19305.328,2.19773815,5.20611787,2.845237627,8.38E-06,4,143.6351687
215.9,172.72,1,1368,4482.352941,300.3999939,10.69999981,104,11.55621731,19305.328,2.19773815,5.20611787,2.845237627,8.38E-06,5,124.7375349
215.9,172.72,1,1316,4482.352941,179.1000061,10.80000019,217,11.55621731,19305.328,2.19773815,5.20611787,2.845237627,8.38E-06,6,132.0209954
215.9,172.72,1,1285,4482.352941,153.6999969,10.30000019,164,11.55621731,19305.328,2.19773815,5.20611787,2.845237627,8.38E-06,7,141.1417341
215.9,172.72,1,1404,4482.352941,253.1000061,11.30000019,89,11.55621731,19305.328,2.19773815,5.20611787,2.845237627,8.38E-06,8,147.1128645
276.86,172.72,1,1287,4618.181818,420.5,10,176,14.79309063,20856.649,2.228173448,3.6542228,2.4993505,8.38E-06,3,11.81102362
276.86,172.72,1,1396,4618.181818,177.6999969,10.30000019,126,14.79309063,20856.649,2.228173448,3.6542228,2.4993505,8.38E-06,4,12.07349103
276.86,172.72,1,1368,4618.181818,300.3999939,10.69999981,104,14.79309063,20856.649,2.228173448,3.6542228,2.4993505,8.38E-06,5,10.03937032
276.86,172.72,1,1316,4618.181818,179.1000061,10.80000019,217,14.79309063,20856.649,2.228173448,3.6542228,2.4993505,8.38E-06,6,16.14173253
276.86,172.72,1,1285,4618.181818,153.6999969,10.30000019,164,14.79309063,20856.649,2.228173448,3.6542228,2.4993505,8.38E-06,7,16.33858321
276.86,172.72,1,1404,4618.181818,253.1000061,11.30000019,89,14.79309063,20856.649,2.228173448,3.6542228,2.4993505,8.38E-06,8,14.56692963
279.4,190.5,1,1050,4618.181818,305.1000061,10.69999981,140,12.48170441,24821.136,2.1624975,5.20611787,3.514029347,8.38E-06,1,5.446194351
279.4,190.5,1,1287,4618.181818,420.5,10,176,12.48170441,24821.136,2.1624975,5.20611787,3.514029347,8.38E-06,3,11.67978953
279.4,190.5,1,1396,4618.181818,177.6999969,10.30000019,126,12.48170441,24821.136,2.1624975,5.20611787,3.514029347,8.38E-06,4,8.792650668
279.4,190.5,1,1368,4618.181818,300.3999939,10.69999981,104,12.48170441,24821.136,2.1624975,5.20611787,3.514029347,8.38E-06,5,12.40157455
279.4,190.5,1,1316,4618.181818,179.1000061,10.80000019,217,12.48170441,24821.136,2.1624975,5.20611787,3.514029347,8.38E-06,6,18.76640382
279.4,190.5,1,1285,4618.181818,153.6999969,10.30000019,164,12.48170441,24821.136,2.1624975,5.20611787,3.514029347,8.38E-06,7,21.9816273
279.4,190.5,1,1404,4618.181818,253.1000061,11.30000019,89,12.48170441,24821.136,2.1624975,5.20611787,3.514029347,8.38E-06,8,23.29396325
226.06,101.6,1,1368,4618.181818,300.3999939,10.69999981,104,26.544826,17926.376,2.268219698,5.20611787,2.810763827,8.38E-06,5,1.771653575
226.06,101.6,1,1316,4618.181818,179.1000061,10.80000019,217,26.544826,17926.376,2.268219698,5.20611787,2.810763827,8.38E-06,6,2.493438289
226.06,101.6,1,1285,4618.181818,153.6999969,10.30000019,164,26.544826,17926.376,2.268219698,5.20611787,2.810763827,8.38E-06,7,8.530183727
226.06,101.6,1,1404,4618.181818,253.1000061,11.30000019,89,26.544826,17926.376,2.268219698,5.20611787,2.810763827,8.38E-06,8,8.595800775
256.54,93.98,1,1212,4482.352941,229,10.39999962,174,43.10374127,22925.077,2.268700155,5.458351667,4.041478487,8.38E-06,2,7.742782277
256.54,93.98,1,1287,4482.352941,420.5,10,176,43.10374127,22925.077,2.268700155,5.458351667,4.041478487,8.38E-06,3,0.853018341
256.54,93.98,1,1396,4482.352941,177.6999969,10.30000019,126,43.10374127,22925.077,2.268700155,5.458351667,4.041478487,8.38E-06,4,10.69553779
256.54,93.98,1,1368,4482.352941,300.3999939,10.69999981,104,43.10374127,22925.077,2.268700155,5.458351667,4.041478487,8.38E-06,5,6.627296604
256.54,93.98,1,1316,4482.352941,179.1000061,10.80000019,217,43.10374127,22925.077,2.268700155,5.458351667,4.041478487,8.38E-06,6,8.202099503
256.54,93.98,1,1285,4482.352941,153.6999969,10.30000019,164,43.10374127,22925.077,2.268700155,5.458351667,4.041478487,8.38E-06,7,23.68766453
256.54,93.98,1,1404,4482.352941,253.1000061,11.30000019,89,43.10374127,22925.077,2.268700155,5.458351667,4.041478487,8.38E-06,8,32.87401623
287.02,104.14,1,1050,4618.181818,305.1000061,10.69999981,140,27.32623213,18271.114,2.216960302,4.263259933,2.983132827,8.38E-06,1,1.181102331
287.02,104.14,1,1287,4618.181818,420.5,10,176,27.32623213,18271.114,2.216960302,4.263259933,2.983132827,8.38E-06,3,1.443569585
287.02,104.14,1,1396,4618.181818,177.6999969,10.30000019,126,27.32623213,18271.114,2.216960302,4.263259933,2.983132827,8.38E-06,4,1.574803212
287.02,104.14,1,1368,4618.181818,300.3999939,10.69999981,104,27.32623213,18271.114,2.216960302,4.263259933,2.983132827,8.38E-06,5,2.296587927
287.02,104.14,1,1316,4618.181818,179.1000061,10.80000019,217,27.32623213,18271.114,2.216960302,4.263259933,2.983132827,8.38E-06,6,3.805774247
287.02,104.14,1,1285,4618.181818,153.6999969,10.30000019,164,27.32623213,18271.114,2.216960302,4.263259933,2.983132827,8.38E-06,7,2.755905543
287.02,104.14,1,1404,4618.181818,253.1000061,11.30000019,89,27.32623213,18271.114,2.216960302,4.263259933,2.983132827,8.38E-06,8,1.574803212
274.32,38.1,1,1050,4618.181818,305.1000061,10.69999981,140,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,1,0.196850402
246.38,142.24,1,852,4762.5,179,7,449,38.88141323,23442.184,2.268700155,5.20611787,4.07825054,0.0000079,9,2.034120672
246.38,142.24,1,946,4762.5,208.3999939,7.5,550,38.88141323,23442.184,2.268700155,5.20611787,4.07825054,0.0000079,10,1.640419948
246.38,142.24,1,1154,4762.5,326.5,7.300000191,369,38.88141323,23442.184,2.268700155,5.20611787,4.07825054,0.0000079,14,1.049868782
246.38,142.24,1,1143,4762.5,211.6000061,7.300000191,329,38.88141323,23442.184,2.268700155,5.20611787,4.07825054,0.0000079,17,12.72965866
246.38,142.24,1,1275,4762.5,199.5,7.599999905,359,38.88141323,23442.184,2.268700155,5.20611787,4.07825054,0.0000079,18,10.49868766
279.4,127,1,2312,4118.918919,211.8000031,19,1,49.814641,26889.564,2.268700155,5.20611787,4.1540929,0.000006875,8,2.624671916
246.38,142.24,1,946,4762.5,208.3999939,7.5,550,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,10,3.608923885
246.38,142.24,1,1143,4762.5,211.6000061,7.300000191,329,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,17,3.871391202
246.38,142.24,1,1275,4762.5,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,4.068241501
246.38,142.24,1,1275,4500,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,8.032786846
246.38,142.24,1,1275,4846.153846,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,6.031745956
246.38,142.24,1,1275,4769.230769,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,49.67741812
246.38,142.24,1,1275,4692.307692,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,44.09836003
246.38,142.24,1,1275,4846.153846,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,10.9523811
246.38,142.24,1,1275,5166.666667,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,10.96774224
299.72,157.48,0,1404,4618.181818,253.1000061,11.30000019,89,44.48269327,22063.232,2.178516,6.193792733,4.31267238,8.38E-06,8,24.86876615
246.38,142.24,1,946,4762.5,208.3999939,7.5,550,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,10,1.181102331
246.38,142.24,1,1143,4762.5,211.6000061,7.300000191,329,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,17,14.37007849
246.38,142.24,1,1275,4762.5,199.5,7.599999905,359,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,18,3.083989533
246.38,142.24,1,852,4846.153846,179,7,449,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,9,4.920634769
246.38,142.24,1,852,4769.230769,179,7,449,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,9,40.16128971
246.38,142.24,1,852,4692.307692,179,7,449,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,9,23.44262326
246.38,142.24,1,852,4846.153846,179,7,449,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,9,8.571428723
246.38,142.24,1,852,5166.666667,179,7,449,38.88141323,30301.24321,2.268700155,5.20611787,3.869051137,8.38E-06,9,8.225806298
200.66,175.26,0,459,4118.918919,275.2999878,17.29999924,8,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,10,2.296587927
200.66,175.26,0,490,4118.918919,595.7999878,16.70000076,54,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,13,21.25984352
200.66,175.26,0,346,4118.918919,331.2000122,17.70000076,3,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,15,24.40944932
200.66,175.26,0,401,4118.918919,474.6000061,16.89999962,5,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,18,25.45931708
200.66,175.26,0,524,4118.918919,472.2999878,17,13,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,21,38.64829496
200.66,175.26,0,583,4118.918919,415.7000122,16.60000038,17,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,23,42.12598225
200.66,175.26,0,518,4118.918919,318.5,17.29999924,7,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,25,41.99475066
200.66,175.26,0,645,4118.918919,248.3000031,18.10000038,0,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,28,43.04461842
200.66,175.26,0,1129,4118.918919,261.6000061,16.60000038,30,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,29,62.92651019
200.66,175.26,0,716,4118.918919,570.7999878,16.89999962,44,67.3273314,43436.988,2.268700155,5.20611787,5.00214838,9.29E-06,31,62.13910862
203.2,165.1,1,1293,4618.181818,879,14.80000019,64,24.29885793,34104.54729,2.248018484,5.20611787,3.444698704,0.0000073,6,0.459317577
203.2,165.1,1,1308,4618.181818,696.2999878,15.5,15,24.29885793,34104.54729,2.248018484,5.20611787,3.444698704,0.0000073,7,0.721784793
203.2,165.1,1,1366,4618.181818,1136.599976,15.69999981,16,24.29885793,34104.54729,2.248018484,5.20611787,3.444698704,0.0000073,8,4.133858393
203.2,165.1,1,1393,4618.181818,1627,15,32,24.29885793,34104.54729,2.248018484,5.20611787,3.444698704,0.0000073,9,6.56167979
226.06,228.6,0,1366,4482.352941,1136.599976,15.69999981,16,55.38068225,40992.79558,2.301057427,7.1360766,4.10065851,8.38E-06,8,0.196850402
231.14,134.62,1,1002,4482.352941,1096.199951,14.60000038,27,43.93111247,26431.06246,2.268700155,5.20611787,3.87485512,8.38E-06,3,0.131233598
231.14,134.62,1,1228,4482.352941,1015.099976,15.60000038,19,43.93111247,26431.06246,2.268700155,5.20611787,3.87485512,8.38E-06,5,0.262467196
231.14,134.62,1,1366,4482.352941,1136.599976,15.69999981,16,43.93111247,26431.06246,2.268700155,5.20611787,3.87485512,8.38E-06,8,0.196850402
231.14,134.62,1,1393,4482.352941,1627,15,32,43.93111247,26431.06246,2.268700155,5.20611787,3.87485512,8.38E-06,9,0.196850402
200.66,124.46,1,949,6350,1228.199951,14.5,51,61.2599426,27751.409,2.268700155,5.20611787,4.45401496,0.0000092,12,57.93963455
200.66,124.46,1,960,6350,933.0999756,15.60000038,15,61.2599426,27751.409,2.268700155,5.20611787,4.45401496,0.0000092,15,0.393700803
200.66,124.46,1,1218,6350,867.4000244,15.5,13,61.2599426,27751.409,2.268700155,5.20611787,4.45401496,0.0000092,17,132.5459318
200.66,124.46,1,1241,6350,1145.900024,15.5,15,61.2599426,27751.409,2.268700155,5.20611787,4.45401496,0.0000092,18,127.9527518
238.76,104.14,1,2272,6350,1226.699951,15.69999981,52,50.6420122,27234.302,2.268700155,5.20611787,4.09548744,7.88E-06,35,0.787401606
233.68,116.84,1,402,9525,1289.300049,15.60000038,25,46.8498942,27751.409,2.268700155,5.20611787,3.57838044,0.0000088,22,0.32808399
233.68,116.84,1,675,9525,1459.199951,15,63,46.8498942,27751.409,2.268700155,5.20611787,3.57838044,0.0000088,23,0.32808399
233.68,116.84,1,763,9525,1099.300049,14.80000019,61,46.8498942,27751.409,2.268700155,5.20611787,3.57838044,0.0000088,27,0.196850402
233.68,116.84,1,798,9525,944.2000122,16.60000038,5,46.8498942,27751.409,2.268700155,5.20611787,3.57838044,0.0000088,34,0.590551165
233.68,116.84,1,817,9525,1047.400024,15.69999981,51,46.8498942,27751.409,2.268700155,5.20611787,3.57838044,0.0000088,37,0.590551165
233.68,116.84,1,849,9525,1425.800049,16.20000076,50,46.8498942,27751.409,2.268700155,5.20611787,3.57838044,0.0000088,42,0.196850402
203.2,149.86,0,1308,4618.181818,636.2999878,6.599999905,1079,47.0395001,39989.608,2.312270451,6.1708102,5.12280668,8.38E-06,21,0.196850402
279.4,162.56,0,1010,4618.181818,498.7999878,5.800000191,1010,31.04882797,32060.634,2.247395476,4.8952796,2.7234302,8.38E-06,8,0.524934391
279.4,162.56,0,1227,4618.181818,482.3999939,7.5,909,31.04882797,32060.634,2.247395476,4.8952796,2.7234302,8.38E-06,18,0.656167979
279.4,162.56,0,1308,4618.181818,636.2999878,6.599999905,1079,31.04882797,32060.634,2.247395476,4.8952796,2.7234302,8.38E-06,21,0.656167979
281.94,157.48,0,1010,4618.181818,498.7999878,5.800000191,1010,47.41296627,36542.228,2.287441726,6.550022,4.7918582,8.38E-06,8,0.393700803
200.66,165.1,1,825,4618.181818,713.2999878,4.599999905,1450,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,3,6.364829271
200.66,165.1,1,888,4618.181818,562.0999756,6.900000095,902,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,5,17.19160155
200.66,165.1,1,900,4618.181818,850.9000244,5.5,1335,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,6,28.2152231
200.66,165.1,1,1000,4618.181818,623.0999756,6.199999809,1143,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,7,33.66141745
200.66,165.1,1,1010,4618.181818,498.7999878,5.800000191,1010,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,8,41.73228246
200.66,165.1,1,1020,4618.181818,484.7999878,5.599999905,1342,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,9,49.47506615
200.66,165.1,1,1051,4618.181818,504.2000122,6.800000191,887,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,12,57.15222997
200.66,165.1,1,1174,4618.181818,730,5.699999809,1379,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,16,43.83202112
200.66,165.1,1,1227,4618.181818,482.3999939,7.5,909,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,18,45.60367454
200.66,165.1,1,1308,4618.181818,636.2999878,6.599999905,1079,17.90604349,30854.051,2.255056515,4.7229106,2.941664343,8.38E-06,21,57.80839983
200.66,167.64,1,888,4618.181818,562.0999756,6.900000095,902,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,5,0.918635155
200.66,167.64,1,900,4618.181818,850.9000244,5.5,1335,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,6,2.493438289
200.66,167.64,1,1000,4618.181818,623.0999756,6.199999809,1143,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,7,5.839894763
200.66,167.64,1,1010,4618.181818,498.7999878,5.800000191,1010,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,8,9.251968754
200.66,167.64,1,1020,4618.181818,484.7999878,5.599999905,1342,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,9,6.627296838
200.66,167.64,1,1051,4618.181818,504.2000122,6.800000191,887,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,12,6.824146731
200.66,167.64,1,1174,4618.181818,730,5.699999809,1379,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,16,11.74540657
200.66,167.64,1,1227,4618.181818,482.3999939,7.5,909,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,18,18.30708636
200.66,167.64,1,1308,4618.181818,636.2999878,6.599999905,1079,23.18793973,36886.966,2.3274881,6.4121268,5.87088814,8.38E-06,21,34.90813698
276.86,165.1,1,1174,4618.181818,730,5.699999809,1379,19.36696298,28058.67548,2.215010361,5.17107,3.340361334,8.38E-06,16,0.196850402
276.86,165.1,1,1227,4618.181818,482.3999939,7.5,909,19.36696298,28058.67548,2.215010361,5.17107,3.340361334,8.38E-06,18,0.918635155
