ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,TS,CT,AG,SP
259.08,111.76,665,3907.692308,206.3000031,10.10000038,118,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,10,4.699999809
259.08,111.76,805,3907.692308,175.1000061,9.5,244,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,13,4.800000191
259.08,111.76,1303,3907.692308,232.5,9.600000381,328,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,15,9.700000048
259.08,111.76,809,3907.692308,144.8000031,9.699999809,455,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,18,14.80000007
259.08,111.76,686,3907.692308,258.3999939,9.600000381,274,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,21,18.99999976
259.08,111.76,1424,3907.692308,225.8000031,10.80000019,212,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,23,14.90000057
259.08,111.76,1787,3907.692308,257.8999939,10.5,168,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,25,20.80000019
259.08,111.76,2002,3907.692308,283.6000061,11,155,45.9880492,26889.564,2.28263103,3.34740598,7.78E-06,26,21.20000029
246.38,121.92,915,3810,439.3999939,8.100000381,247,51.6762262,26717.195,2.28263103,4.46090972,0.00000966,8,0.300000012
246.38,121.92,981,3810,324.5,7.099999905,564,51.6762262,26717.195,2.28263103,4.46090972,0.00000966,11,0.400000006
246.38,121.92,648,3810,499,8.100000381,295,51.6762262,26717.195,2.28263103,4.46090972,0.00000966,14,0.300000012
246.38,121.92,689,3810,504.2999878,7.900000095,398,51.6762262,26717.195,2.28263103,4.46090972,0.00000966,19,2
259.08,101.6,505,4618.181818,383.7999878,10.89999962,163,39.989608,30509.313,2.28263103,4.65051562,0.000009465,10,9.400000006
220.98,147.32,1052,4482.352941,387.2000122,9.100000381,370,21.47947565,30509.313,2.263408924,3.451976507,8.40E-06,22,0.400000006
210.82,165.1,985,4482.352941,378.2000122,9.800000191,175,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,11,0.400000006
210.82,165.1,884,4482.352941,200.1999969,8.5,339,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,13,0.400000006
210.82,165.1,926,4482.352941,285.6000061,9.100000381,276,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,14,0.5
210.82,165.1,1021,4482.352941,224.8999939,8.699999809,233,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,16,1.899999976
210.82,165.1,959,4482.352941,231,9.300000191,295,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,18,4.699999928
210.82,165.1,963,4482.352941,289.2999878,10.10000038,259,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,19,4.900000095
210.82,165.1,1041,4482.352941,411,10.30000019,229,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,21,5.000000119
210.82,165.1,1052,4482.352941,387.2000122,9.100000381,370,49.61469296,34473.8,2.268214511,4.942393793,8.40E-06,22,8.099999905
215.9,154.94,1041,4482.352941,411,10.30000019,229,13.71102581,22580.339,2.183316508,3.166261831,8.40E-06,21,0.400000006
215.9,154.94,1052,4482.352941,387.2000122,9.100000381,370,13.71102581,22580.339,2.183316508,3.166261831,8.40E-06,22,0.400000006
281.94,154.94,859,4482.352941,288.7000122,9.600000381,129,17.99204038,29475.099,2.285834673,3.522073233,8.40E-06,6,0.300000012
284.48,165.1,959,4482.352941,231,9.300000191,295,18.90689444,32750.11,2.207344302,5.051560827,8.40E-06,18,0.400000006
284.48,165.1,963,4482.352941,289.2999878,10.10000038,259,18.90689444,32750.11,2.207344302,5.051560827,8.40E-06,19,0.400000006
284.48,165.1,1052,4482.352941,387.2000122,9.100000381,370,18.90689444,32750.11,2.207344302,5.051560827,8.40E-06,22,2.900000095
210.82,96.52,985,4482.352941,378.2000122,9.800000191,175,54.66395553,34818.538,2.276223743,5.706563027,8.40E-06,11,0.5
210.82,96.52,884,4482.352941,200.1999969,8.5,339,54.66395553,34818.538,2.276223743,5.706563027,8.40E-06,13,2.299999952
210.82,96.52,926,4482.352941,285.6000061,9.100000381,276,54.66395553,34818.538,2.276223743,5.706563027,8.40E-06,14,3.700000048
210.82,96.52,1021,4482.352941,224.8999939,8.699999809,233,54.66395553,34818.538,2.276223743,5.706563027,8.40E-06,16,4.800000072
210.82,96.52,963,4482.352941,289.2999878,10.10000038,259,54.66395553,34818.538,2.276223743,5.706563027,8.40E-06,19,10
210.82,96.52,1041,4482.352941,411,10.30000019,229,54.66395553,34818.538,2.276223743,5.706563027,8.40E-06,21,15.09999967
210.82,96.52,1052,4482.352941,387.2000122,9.100000381,370,54.66395553,34818.538,2.276223743,5.706563027,8.40E-06,22,18.0999999
287.02,208.28,884,4482.352941,200.1999969,8.5,339,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,13,0.400000006
287.02,208.28,926,4482.352941,285.6000061,9.100000381,276,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,14,0.600000024
287.02,208.28,1021,4482.352941,224.8999939,8.699999809,233,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,16,0.600000024
287.02,208.28,1041,4482.352941,397,9.899999619,107,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,17,0.600000024
287.02,208.28,959,4482.352941,231,9.300000191,295,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,18,0.600000024
287.02,208.28,963,4482.352941,289.2999878,10.10000038,259,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,19,0.600000024
287.02,208.28,1041,4482.352941,411,10.30000019,229,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,21,1.299999952
287.02,208.28,1052,4482.352941,387.2000122,9.100000381,370,50.71325805,32405.372,2.24739046,5.5847556,8.40E-06,22,1.5
264.16,137.16,1230,3463.636364,118.1999969,12.5,7,64.8796916,32405.372,2.28263103,5.46064992,7.71E-06,12,0.600000009
264.16,137.16,1707,3463.636364,129.3000031,11.80000019,170,64.8796916,32405.372,2.28263103,5.46064992,7.71E-06,26,0.400000006
264.16,137.16,1650,3463.636364,161,13.39999962,62,64.8796916,32405.372,2.28263103,5.46064992,7.71E-06,28,1.799999952
264.16,137.16,1808,3463.636364,236.8999939,12.80000019,128,64.8796916,32405.372,2.28263103,5.46064992,7.71E-06,29,2.299999952
208.28,55.88,281,4482.352941,355.5,9.600000381,181,57.5367722,32233.003,2.28263103,6.16391544,0.0000095,23,10.80000019
208.28,55.88,376,4482.352941,475.3999939,10,171,57.5367722,32233.003,2.28263103,6.16391544,0.0000095,27,3.100000054
208.28,55.88,433,4482.352941,367.7999878,8.5,243,57.5367722,32233.003,2.28263103,6.16391544,0.0000095,30,1.799999952
208.28,55.88,461,4482.352941,406.2000122,8.300000191,351,57.5367722,32233.003,2.28263103,6.16391544,0.0000095,38,9.200000048
208.28,55.88,337,4482.352941,328.7000122,8.899999619,277,57.5367722,32233.003,2.28263103,6.16391544,0.0000095,42,9.099999815
208.28,55.88,294,4482.352941,375.5,10.80000019,146,57.5367722,32233.003,2.28263103,6.16391544,0.0000095,44,11.00000039
208.28,55.88,469,4482.352941,502.7999878,10,201,57.5367722,32233.003,2.28263103,6.16391544,0.0000095,45,10.70000017
251.46,127,1548,3544.186047,241.1999969,11.89999962,40,63.8799514,34129.062,2.28263103,6.20873138,8.03E-06,14,0.900000036
251.46,127,1707,3544.186047,191.8999939,13.39999962,18,63.8799514,34129.062,2.28263103,6.20873138,8.03E-06,17,0.900000036
251.46,127,1725,3544.186047,146.5,12.19999981,152,63.8799514,34129.062,2.28263103,6.20873138,8.03E-06,27,0.800000012
251.46,127,1799,3544.186047,170,13.80000019,55,63.8799514,34129.062,2.28263103,6.20873138,8.03E-06,29,8
203.2,38.1,1038,4618.181818,1483.099976,13,6,57.6401936,36369.859,2.28263103,6.3259423,7.20E-06,29,0.100000001
203.2,38.1,1038,4618.181818,1483.099976,13,6,57.6401936,36369.859,2.28263103,6.3259423,7.20E-06,29,0.100000001
203.2,38.1,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.28263103,6.3259423,7.20E-06,30,0.800000027
203.2,38.1,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.28263103,6.3259423,7.20E-06,30,0.800000027
203.2,38.1,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.28263103,6.3259423,7.20E-06,30,0.800000027
203.2,38.1,768,4618.181818,2137.800049,12,41,57.6401936,36369.859,2.28263103,6.3259423,7.20E-06,30,0.800000027
203.2,38.1,1219,4618.181818,1003,12.19999981,0,57.6401936,36369.859,2.28263103,6.3259423,7.20E-06,36,0.500000015
215.9,114.3,3,4618.181818,330.3999939,11.60000038,44,28.25702473,37283.16878,2.352311322,3.237472863,0.0000071,1,0.100000001
276.86,119.38,3,4482.352941,330.3999939,11.60000038,44,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,1,1.700000048
276.86,119.38,8,4482.352941,321.6000061,12.39999962,32,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,3,0.400000006
276.86,119.38,7,4482.352941,335.2999878,12,101,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,4,0.400000006
276.86,119.38,7,4482.352941,370.2000122,10.80000019,176,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,9,0.400000006
276.86,119.38,7,4482.352941,446,11.30000019,84,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,10,0.400000006
276.86,119.38,7,4482.352941,312.1000061,10.69999981,140,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,11,0.400000006
276.86,119.38,7,4482.352941,517.2000122,11.69999981,42,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,12,0.400000006
276.86,119.38,3,4482.352941,305.6000061,11.5,168,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,13,0.400000006
276.86,119.38,5,4482.352941,371,12.39999962,174,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,14,0.400000006
276.86,119.38,5,4482.352941,328.2000122,13.10000038,71,25.97026267,30417.15993,2.373936222,3.566123089,8.40E-06,15,0.400000006
215.9,203.2,719,4482.352941,1065.800049,7.300000191,792,25.9760083,21718.494,2.207344302,2.92854931,8.40E-06,13,0.5
215.9,203.2,721,4482.352941,713.2000122,8,584,25.9760083,21718.494,2.207344302,2.92854931,8.40E-06,15,0.5
215.9,203.2,716,4482.352941,958.5999756,7.099999905,895,25.9760083,21718.494,2.207344302,2.92854931,8.40E-06,18,2.5
223.52,152.4,611,4482.352941,834.4000244,7.800000191,585,46.61719605,29992.206,2.257001391,4.27819858,8.40E-06,1,0.5
223.52,152.4,706,4482.352941,872.2999878,5.599999905,971,46.61719605,29992.206,2.257001391,4.27819858,8.40E-06,7,4.099999905
223.52,152.4,734,4482.352941,732.5,6.5,1017,46.61719605,29992.206,2.257001391,4.27819858,8.40E-06,8,5.800000191
223.52,152.4,719,4482.352941,1065.800049,7.300000191,792,46.61719605,29992.206,2.257001391,4.27819858,8.40E-06,13,10.19999981
223.52,152.4,721,4482.352941,713.2000122,8,584,46.61719605,29992.206,2.257001391,4.27819858,8.40E-06,15,9.699999809
223.52,152.4,716,4482.352941,958.5999756,7.099999905,895,46.61719605,29992.206,2.257001391,4.27819858,8.40E-06,18,11.5
292.1,152.4,734,4482.352941,732.5,6.5,1017,30.0094429,28957.992,2.257001391,2.89407551,8.40E-06,8,2.299999952
292.1,152.4,719,4482.352941,1065.800049,7.300000191,792,30.0094429,28957.992,2.257001391,2.89407551,8.40E-06,13,4.099999905
292.1,152.4,721,4482.352941,713.2000122,8,584,30.0094429,28957.992,2.257001391,2.89407551,8.40E-06,15,8.399999619
292.1,152.4,716,4482.352941,958.5999756,7.099999905,895,30.0094429,28957.992,2.257001391,2.89407551,8.40E-06,18,7.400000095
281.94,175.26,734,4354.285714,732.5,6.5,1017,42.6096168,32405.372,2.327482777,3.33706384,8.40E-06,8,2
281.94,175.26,719,4354.285714,1065.800049,7.300000191,792,42.6096168,32405.372,2.327482777,3.33706384,8.40E-06,13,2
281.94,175.26,721,4354.285714,713.2000122,8,584,42.6096168,32405.372,2.327482777,3.33706384,8.40E-06,15,1.5
281.94,175.26,716,4354.285714,958.5999756,7.099999905,895,42.6096168,32405.372,2.327482777,3.33706384,8.40E-06,18,2.200000048
215.9,152.4,706,4482.352941,872.2999878,5.599999905,971,18.9898405,25510.612,2.186237598,2.837423565,8.40E-06,7,0.5
215.9,152.4,734,4482.352941,732.5,6.5,1017,18.9898405,25510.612,2.186237598,2.837423565,8.40E-06,8,1.5
215.9,152.4,719,4482.352941,1065.800049,7.300000191,792,18.9898405,25510.612,2.186237598,2.837423565,8.40E-06,13,2.400000095
215.9,152.4,721,4482.352941,713.2000122,8,584,18.9898405,25510.612,2.186237598,2.837423565,8.40E-06,15,2.5
215.9,152.4,716,4482.352941,958.5999756,7.099999905,895,18.9898405,25510.612,2.186237598,2.837423565,8.40E-06,18,17.29999924
215.9,147.32,611,4482.352941,834.4000244,7.800000191,585,36.25540598,38610.656,2.308260669,3.80418383,8.40E-06,1,0.5
215.9,147.32,679,4482.352941,928.9000244,5.800000191,1052,36.25540598,38610.656,2.308260669,3.80418383,8.40E-06,3,0.400000006
215.9,147.32,652,4482.352941,925.2000122,6.400000095,677,36.25540598,38610.656,2.308260669,3.80418383,8.40E-06,5,0.400000006
215.9,147.32,706,4482.352941,872.2999878,5.599999905,971,36.25540598,38610.656,2.308260669,3.80418383,8.40E-06,7,19.70000076
215.9,147.32,734,4482.352941,732.5,6.5,1017,36.25540598,38610.656,2.308260669,3.80418383,8.40E-06,8,20.20000076
215.9,147.32,721,4482.352941,713.2000122,8,584,36.25540598,38610.656,2.308260669,3.80418383,8.40E-06,15,25.5
215.9,147.32,716,4482.352941,958.5999756,7.099999905,895,36.25540598,38610.656,2.308260669,3.80418383,8.40E-06,18,26.79999924
294.64,144.78,719,4482.352941,1065.800049,7.300000191,792,16.70307843,32283.69976,2.270758474,2.842709548,8.40E-06,13,1.399999976
294.64,144.78,721,4482.352941,713.2000122,8,584,16.70307843,32283.69976,2.270758474,2.842709548,8.40E-06,15,1.5
294.64,144.78,716,4482.352941,958.5999756,7.099999905,895,16.70307843,32283.69976,2.270758474,2.842709548,8.40E-06,18,6.099999905
213.36,236.22,706,4482.352941,872.2999878,5.599999905,971,34.5082738,29647.468,2.287436619,3.26811624,8.40E-06,7,1.300000012
213.36,236.22,734,4482.352941,732.5,6.5,1017,34.5082738,29647.468,2.287436619,3.26811624,8.40E-06,8,0.600000024
213.36,236.22,719,4482.352941,1065.800049,7.300000191,792,34.5082738,29647.468,2.287436619,3.26811624,8.40E-06,13,1.300000012
213.36,236.22,721,4482.352941,713.2000122,8,584,34.5082738,29647.468,2.287436619,3.26811624,8.40E-06,15,3.299999952
213.36,236.22,716,4482.352941,958.5999756,7.099999905,895,34.5082738,29647.468,2.287436619,3.26811624,8.40E-06,18,5.300000191
223.52,170.18,679,4482.352941,928.9000244,5.800000191,1052,39.0243416,30336.944,2.287436619,3.36809026,0.0000073,3,0.5
223.52,170.18,652,4482.352941,925.2000122,6.400000095,677,39.0243416,30336.944,2.287436619,3.36809026,0.0000073,5,0.5
223.52,170.18,719,4482.352941,1065.800049,7.300000191,792,39.0243416,30336.944,2.287436619,3.36809026,0.0000073,13,12.30000043
223.52,170.18,721,4482.352941,713.2000122,8,584,39.0243416,30336.944,2.287436619,3.36809026,0.0000073,15,16.09999943
223.52,170.18,716,4482.352941,958.5999756,7.099999905,895,39.0243416,30336.944,2.287436619,3.36809026,0.0000073,18,16
294.64,172.72,706,4618.181818,872.2999878,5.599999905,971,30.854051,26200.088,2.167298144,3.16297115,0.0000083,7,0.800000012
294.64,172.72,734,4618.181818,732.5,6.5,1017,30.854051,26200.088,2.167298144,3.16297115,0.0000083,8,0.800000012
294.64,172.72,719,4618.181818,1065.800049,7.300000191,792,30.854051,26200.088,2.167298144,3.16297115,0.0000083,13,0.899999976
294.64,172.72,721,4618.181818,713.2000122,8,584,30.854051,26200.088,2.167298144,3.16297115,0.0000083,15,1.399999976
294.64,172.72,716,4618.181818,958.5999756,7.099999905,895,30.854051,26200.088,2.167298144,3.16297115,0.0000083,18,2.100000024
297.18,7.62,719,4618.181818,1065.800049,7.300000191,792,49.6939827,35163.276,2.346704884,3.62319638,8.40E-06,13,1
297.18,7.62,721,4618.181818,713.2000122,8,584,49.6939827,35163.276,2.346704884,3.62319638,8.40E-06,15,1
297.18,7.62,716,4618.181818,958.5999756,7.099999905,895,49.6939827,35163.276,2.346704884,3.62319638,8.40E-06,18,1.200000048
292.1,152.4,734,5442.857143,732.5,6.5,1017,34.1980096,32956.9528,2.268214511,3.1715896,8.40E-06,8,10.30000019
292.1,152.4,719,5442.857143,1065.800049,7.300000191,792,34.1980096,32956.9528,2.268214511,3.1715896,8.40E-06,13,1.899999976
292.1,152.4,721,5442.857143,713.2000122,8,584,34.1980096,32956.9528,2.268214511,3.1715896,8.40E-06,15,4.900000095
292.1,152.4,716,5442.857143,958.5999756,7.099999905,895,34.1980096,32956.9528,2.268214511,3.1715896,8.40E-06,18,8.5
287.02,152.4,734,5442.857143,732.5,6.5,1017,30.94368288,23442.184,2.228168352,3.59216996,0.0000084,8,31.39999962
287.02,152.4,719,5442.857143,1065.800049,7.300000191,792,30.94368288,23442.184,2.228168352,3.59216996,0.0000084,13,4.199999809
287.02,152.4,721,5442.857143,713.2000122,8,584,30.94368288,23442.184,2.228168352,3.59216996,0.0000084,15,4.200000048
287.02,152.4,716,5442.857143,958.5999756,7.099999905,895,30.94368288,23442.184,2.228168352,3.59216996,0.0000084,18,6.399999917
220.98,223.52,706,4482.352941,872.2999878,5.599999905,971,47.8151606,29647.468,2.277825442,4.09548744,8.40E-06,7,26.29999924
220.98,223.52,734,4482.352941,732.5,6.5,1017,47.8151606,29647.468,2.277825442,4.09548744,8.40E-06,8,26.29999924
220.98,223.52,719,4482.352941,1065.800049,7.300000191,792,47.8151606,29647.468,2.277825442,4.09548744,8.40E-06,13,29.00000039
220.98,223.52,721,4482.352941,713.2000122,8,584,47.8151606,29647.468,2.277825442,4.09548744,8.40E-06,15,34.50000077
220.98,223.52,716,4482.352941,958.5999756,7.099999905,895,47.8151606,29647.468,2.277825442,4.09548744,8.40E-06,18,22.60000038
279.4,119.38,719,5442.857143,1065.800049,7.300000191,792,28.4064112,31026.42,2.237779283,2.98543108,8.40E-06,13,1.100000024
279.4,119.38,721,5442.857143,713.2000122,8,584,28.4064112,31026.42,2.237779283,2.98543108,8.40E-06,15,1.299999952
279.4,119.38,716,5442.857143,958.5999756,7.099999905,895,28.4064112,31026.42,2.237779283,2.98543108,8.40E-06,18,2.299999952
281.94,134.62,611,5080,834.4000244,7.800000191,585,29.3372038,33094.848,2.237779283,3.102642,8.40E-06,1,1.700000048
281.94,134.62,719,5080,1065.800049,7.300000191,792,29.3372038,33094.848,2.237779283,3.102642,8.40E-06,13,1.100000024
281.94,134.62,721,5080,713.2000122,8,584,29.3372038,33094.848,2.237779283,3.102642,8.40E-06,15,1.899999976
281.94,134.62,716,5080,958.5999756,7.099999905,895,29.3372038,33094.848,2.237779283,3.102642,8.40E-06,18,3.5
180.34,152.4,66,4762.5,918.7000122,6.300000191,928,43.781726,24648.767,2.28263103,3.73351254,0.0000084,16,0.600000024
180.34,152.4,88,4762.5,775.5999756,8.199999809,691,43.781726,24648.767,2.28263103,3.73351254,0.0000084,22,2.599999964
180.34,152.4,118,4762.5,688.0999756,5.800000191,1215,43.781726,24648.767,2.28263103,3.73351254,0.0000084,31,11.59999982
180.34,152.4,125,4762.5,774.7000122,7.199999809,917,43.781726,24648.767,2.28263103,3.73351254,0.0000084,34,30.20000076
180.34,152.4,138,4762.5,1024.900024,8.199999809,761,43.781726,24648.767,2.28263103,3.73351254,0.0000084,39,55.19999808
261.62,152.4,642,4762.5,988.2000122,8.199999809,526,67.9478598,42747.512,2.28263103,3.97482914,0.0000098,17,3.400000095
261.62,152.4,1332,4762.5,930.2999878,8.5,550,67.9478598,42747.512,2.28263103,3.97482914,0.0000098,35,6.699999809
261.62,152.4,1591,4762.5,887.4000244,9.899999619,463,67.9478598,42747.512,2.28263103,3.97482914,0.0000098,40,8.699999809
218.44,167.64,140,4618.181818,907.7000122,6.800000191,831,58.088353,31198.789,2.28263103,3.8265918,8.19E-06,23,0.300000012
218.44,167.64,122,4618.181818,724,5,1231,58.088353,31198.789,2.28263103,3.8265918,8.19E-06,32,12.80000019
218.44,167.64,118,4618.181818,887.5999756,6.199999809,937,58.088353,31198.789,2.28263103,3.8265918,8.19E-06,35,38.10000086
254,96.52,718,4618.181818,968.5,8.800000191,576,52.4346498,33956.693,2.28263103,4.19546146,9.18E-06,11,1
254,96.52,854,4618.181818,966.7000122,7.800000191,645,52.4346498,33956.693,2.28263103,4.19546146,9.18E-06,16,1.5
254,96.52,956,4618.181818,1127.699951,6.699999809,994,52.4346498,33956.693,2.28263103,4.19546146,9.18E-06,20,1.799999952
254,96.52,1033,4618.181818,855.7999878,8,622,52.4346498,33956.693,2.28263103,4.19546146,9.18E-06,23,1.299999952
254,96.52,1160,4618.181818,1102.099976,9.100000381,628,52.4346498,33956.693,2.28263103,4.19546146,9.18E-06,28,1.799999952
233.68,165.1,718,4762.5,940.2999878,8.899999619,548,54.7443944,34646.169,2.28263103,4.16788242,9.18E-06,11,0.300000012
233.68,165.1,803,4762.5,763.2000122,8,462,54.7443944,34646.169,2.28263103,4.16788242,9.18E-06,14,0.300000012
233.68,165.1,854,4762.5,993.7999878,8.300000191,590,54.7443944,34646.169,2.28263103,4.16788242,9.18E-06,16,0.5
233.68,165.1,956,4762.5,1118.5,7.099999905,936,54.7443944,34646.169,2.28263103,4.16788242,9.18E-06,20,2.699999928
233.68,165.1,1033,4762.5,891.9000244,8.5,575,54.7443944,34646.169,2.28263103,4.16788242,9.18E-06,23,11.60000002
233.68,165.1,1160,4762.5,1092.300049,9.399999619,597,54.7443944,34646.169,2.28263103,4.16788242,9.18E-06,28,28.00000048
266.7,83.82,595,4762.5,872.7999878,7.199999809,901,44.5056758,30509.313,2.28263103,3.51977498,9.21E-06,6,1.5
266.7,83.82,854,4762.5,975.2999878,8,630,44.5056758,30509.313,2.28263103,3.51977498,9.21E-06,16,1
266.7,83.82,956,4762.5,1122.300049,6.800000191,980,44.5056758,30509.313,2.28263103,3.51977498,9.21E-06,20,3.00000006
266.7,83.82,1033,4762.5,865.5999756,8.100000381,610,44.5056758,30509.313,2.28263103,3.51977498,9.21E-06,23,8.200000048
266.7,83.82,1160,4762.5,1097.5,9.199999809,620,44.5056758,30509.313,2.28263103,3.51977498,9.21E-06,28,37.39999962
266.7,83.82,595,4762.5,873.2999878,7.300000191,886,47.9875296,33267.217,2.28263103,3.99551342,0.00000938,6,0.899999976
241.3,83.82,956,4762.5,1120.800049,6.900000095,962,47.9875296,33267.217,2.28263103,3.99551342,0.00000938,20,2.899999976
241.3,83.82,1033,4762.5,878.5,8.300000191,595,47.9875296,33267.217,2.28263103,3.99551342,0.00000938,23,5.299999952
241.3,83.82,1160,4762.5,1094,9.300000191,610,47.9875296,33267.217,2.28263103,3.99551342,0.00000938,28,9.999999762
236.22,91.44,854,4762.5,995.0999756,8.399999619,588,51.7451738,39127.763,2.28263103,4.3264619,9.08E-06,16,4.5
236.22,91.44,956,4762.5,1121.900024,7.099999905,930,51.7451738,39127.763,2.28263103,4.3264619,9.08E-06,20,17.1000002
236.22,91.44,1033,4762.5,895.9000244,8.600000381,569,51.7451738,39127.763,2.28263103,4.3264619,9.08E-06,23,21.20000029
269.24,167.64,1965,4762.5,202.3999939,6,858,52.055438,31198.789,2.28263103,5.09867502,9.41E-06,11,5.199999809
269.24,167.64,1510,4762.5,264.7000122,6.599999905,571,52.055438,31198.789,2.28263103,5.09867502,9.41E-06,17,0.800000012
269.24,167.64,2697,4762.5,221.3000031,8.100000381,438,52.055438,31198.789,2.28263103,5.09867502,9.41E-06,22,0.200000003
259.08,205.74,689,5861.538462,1127.599976,25.79999924,0,52.227807,31198.789,2.28263103,4.11617172,7.96E-06,7,0.800000012
259.08,205.74,710,5861.538462,821.4000244,25.79999924,0,52.227807,31198.789,2.28263103,4.11617172,7.96E-06,8,0.800000012
259.08,205.74,926,5861.538462,1887.300049,25.70000076,0,52.227807,31198.789,2.28263103,4.11617172,7.96E-06,17,1
251.46,215.9,2589,6096,1646.699951,26.10000038,0,42.6785644,29475.099,2.28263103,4.14719814,8.16E-06,13,16.80000001
251.46,215.9,2623,6096,1318.5,26.10000038,0,42.6785644,29475.099,2.28263103,4.14719814,8.16E-06,14,16.80000001
251.46,215.9,1365,6096,1472.699951,26.10000038,0,42.6785644,29475.099,2.28263103,4.14719814,8.16E-06,16,2.099999964
251.46,215.9,1406,6096,1146.099976,25.89999962,0,42.6785644,29475.099,2.28263103,4.14719814,8.16E-06,17,3.899999976
251.46,215.9,1536,6096,1322.900024,26.10000038,0,42.6785644,29475.099,2.28263103,4.14719814,8.16E-06,20,14.5999999
248.92,124.46,309,4482.352941,663,1.799999952,1806,55.89237194,32577.741,2.28263103,4.14375076,8.72E-06,8,22.39999962
248.92,124.46,303,4482.352941,467.7000122,2.200000048,2037,55.89237194,32577.741,2.28263103,4.14375076,8.72E-06,10,23.89999962
248.92,124.46,303,4482.352941,467.7000122,2.200000048,2037,55.89237194,32577.741,2.28263103,4.14375076,8.72E-06,10,23.89999962
248.92,124.46,321,4482.352941,610,0.300000012,2590,55.89237194,32577.741,2.28263103,4.14375076,8.72E-06,11,17.5
248.92,124.46,340,4482.352941,445.7999878,2.5,1808,55.89237194,32577.741,2.28263103,4.14375076,8.72E-06,12,25.29999924
248.92,124.46,340,4482.352941,445.7999878,2.5,1808,55.89237194,32577.741,2.28263103,4.14375076,8.72E-06,12,25.29999924
248.92,124.46,447,4482.352941,824.7999878,3,1798,55.89237194,32577.741,2.28263103,4.14375076,8.72E-06,15,33.79999924
228.6,152.4,489,4482.352941,978.9000244,5.400000095,1062,62.4665256,39127.763,2.28263103,4.16443504,0.0000082,19,7.799999952
228.6,152.4,522,4482.352941,1162.300049,5.800000191,1154,62.4665256,39127.763,2.28263103,4.16443504,0.0000082,25,1.5
228.6,152.4,565,4482.352941,1013,6.099999905,1050,62.4665256,39127.763,2.28263103,4.16443504,0.0000082,29,16.10000014
228.6,152.4,493,4118.918919,954,8.399999619,574,54.0893922,34646.169,2.28263103,3.5680383,0.000007775,19,0.5
213.36,365.76,767,5861.538462,452.1000061,-2.599999905,1016,42.0925098,29647.468,2.28263103,3.32327432,7.63E-06,10,53.40000141
213.36,365.76,767,5861.538462,452.1000061,-2.599999905,1016,42.0925098,29647.468,2.28263103,3.32327432,7.63E-06,10,53.40000141
213.36,365.76,529,5861.538462,1148,5.400000095,1009,42.0925098,29647.468,2.28263103,3.32327432,7.63E-06,13,9
213.36,365.76,529,5861.538462,1148,5.400000095,1009,42.0925098,29647.468,2.28263103,3.32327432,7.63E-06,13,9
213.36,365.76,631,5861.538462,1076.5,6.699999809,765,42.0925098,29647.468,2.28263103,3.32327432,7.63E-06,14,20.69999981
213.36,365.76,954,5861.538462,1175.199951,4.699999809,1128,42.0925098,29647.468,2.28263103,3.32327432,7.63E-06,16,17.69999957
220.98,170.18,842,4916.129032,1041.599976,5,1166,62.4320518,31543.527,2.28263103,3.86796036,6.63E-06,11,11.59999962
220.98,170.18,360,4916.129032,1044,3.900000095,1343,62.4320518,31543.527,2.28263103,3.86796036,6.63E-06,13,12.29999959
220.98,170.18,820,4916.129032,1277,4.400000095,1375,62.4320518,31543.527,2.28263103,3.86796036,6.63E-06,19,23.79999924
220.98,170.18,887,4916.129032,1390.300049,5.400000095,1159,62.4320518,31543.527,2.28263103,3.86796036,6.63E-06,21,23.5999999
