ST,BT,AD,JS,AP,AT,FI,CS,EM,DE,MR,TS,CT,AG,PN,PL,FA
205.740,101.600,684.000,6.350,1531.000,11.900,209.000,0.626,699.373,2.196,0.088,0.094,9.08E-06,38.00,0.00,0.00,0.40
205.740,101.600,603.000,6.350,1096.400,12.700,240.000,0.626,699.373,2.196,0.088,0.094,9.08E-06,40.00,0.00,0.00,0.20
203.200,152.400,684.000,6.350,1531.000,11.900,209.000,0.586,659.778,2.175,0.079,0.082,8.80E-06,38.00,0.00,0.00,0.40
203.200,152.400,567.000,6.350,1157.100,12.900,206.000,0.586,659.778,2.175,0.079,0.082,8.80E-06,39.00,0.00,0.00,0.50
203.200,152.400,603.000,6.350,1096.400,12.700,240.000,0.586,659.778,2.175,0.079,0.082,8.80E-06,40.00,0.00,0.00,0.10
203.200,152.400,812.000,6.350,995.200,13.200,127.000,0.586,659.778,2.175,0.079,0.082,8.80E-06,46.00,0.00,0.00,1.10
198.120,114.300,684.000,6.350,1531.000,11.900,209.000,0.614,637.924,2.270,0.084,0.082,9.27E-06,38.00,0.00,0.00,0.20
198.120,114.300,567.000,6.350,1157.100,12.900,206.000,0.614,637.924,2.270,0.084,0.082,9.27E-06,39.00,0.00,0.00,0.20
195.580,406.400,684.000,6.096,1531.000,11.900,209.000,0.536,637.924,2.270,0.087,0.082,8.90E-06,38.00,0.00,0.00,0.60
195.580,406.400,567.000,6.096,1157.100,12.900,206.000,0.536,637.924,2.270,0.087,0.082,8.90E-06,39.00,0.00,0.00,0.90
195.580,406.400,664.000,6.096,1129.500,14.400,103.000,0.536,637.924,2.270,0.087,0.082,8.90E-06,43.00,0.00,0.00,0.90
195.580,406.400,812.000,6.096,995.200,13.200,127.000,0.536,637.924,2.270,0.087,0.082,8.90E-06,46.00,0.00,0.00,0.80
200.660,160.020,4.000,4.482,1063.000,12.900,141.000,0.868,457.847,2.252,0.087,0.083,8.36E-06,3.00,0.00,0.00,0.10
200.660,160.020,4.000,4.482,1092.700,12.400,178.000,0.868,457.847,2.252,0.087,0.083,8.36E-06,4.00,0.00,0.00,0.10
200.660,160.020,4.000,4.482,1046.100,12.800,187.000,0.868,457.847,2.252,0.087,0.083,8.36E-06,5.00,0.00,0.00,0.40
200.660,160.020,4.000,4.482,1271.300,12.800,142.000,0.868,457.847,2.252,0.087,0.083,8.36E-06,15.00,0.00,0.00,0.10
200.660,160.020,4.000,4.482,1000.300,14.500,93.000,0.868,457.847,2.252,0.087,0.083,8.36E-06,18.00,0.00,0.00,0.20
276.860,160.020,4.000,4.618,1063.000,12.900,141.000,0.955,534.945,2.257,0.093,0.082,8.00E-06,3.00,0.00,0.00,0.10
276.860,160.020,4.000,4.618,1092.700,12.400,178.000,0.955,534.945,2.257,0.093,0.082,8.00E-06,4.00,0.00,0.00,0.10
276.860,160.020,4.000,4.618,1046.100,12.800,187.000,0.955,534.945,2.257,0.093,0.082,8.00E-06,5.00,0.00,0.00,0.10
276.860,160.020,4.000,4.618,1271.300,12.800,142.000,0.955,534.945,2.257,0.093,0.082,8.00E-06,15.00,0.00,0.00,0.10
276.860,160.020,4.000,4.618,1000.300,14.500,93.000,0.955,534.945,2.257,0.093,0.082,8.00E-06,18.00,0.00,0.00,0.30
180.340,101.600,295.000,4.700,755.400,11.800,367.000,0.822,159.542,2.254,0.114,0.108,8.36E-06,31.00,0.00,0.00,0.90
180.340,101.600,308.000,4.700,1125.700,12.300,255.000,0.822,159.542,2.254,0.114,0.108,8.36E-06,35.00,0.00,0.00,0.40
180.340,101.600,308.000,4.700,1125.700,12.300,255.000,0.822,159.542,2.254,0.114,0.108,8.36E-06,35.00,0.00,0.00,0.40
180.340,101.600,274.000,4.700,1148.800,13.100,187.000,0.822,159.542,2.254,0.114,0.108,8.36E-06,36.00,0.00,0.00,0.30
180.340,101.600,284.000,4.700,1052.700,13.500,121.000,0.822,159.542,2.254,0.114,0.108,8.36E-06,37.00,0.00,0.00,0.40
177.800,101.600,295.000,4.700,755.400,11.800,367.000,0.922,166.794,2.283,0.114,0.118,8.36E-06,31.00,0.00,0.00,0.20
177.800,101.600,302.000,4.700,940.200,12.500,171.000,0.922,166.794,2.283,0.114,0.118,8.36E-06,32.00,0.00,0.00,0.10
177.800,101.600,274.000,4.700,1148.800,13.100,187.000,0.922,166.794,2.283,0.114,0.118,8.36E-06,36.00,0.00,0.00,0.40
177.800,101.600,284.000,4.700,1052.700,13.500,121.000,0.922,166.794,2.283,0.114,0.118,8.36E-06,37.00,0.00,0.00,0.40
182.880,114.300,295.000,4.552,755.400,11.800,367.000,0.759,137.786,2.243,0.114,0.113,8.36E-06,31.00,0.00,0.00,0.20
182.880,114.300,274.000,4.552,1148.800,13.100,187.000,0.759,137.786,2.243,0.114,0.113,8.36E-06,36.00,0.00,0.00,0.80
182.880,114.300,284.000,4.552,1052.700,13.500,121.000,0.759,137.786,2.243,0.114,0.113,8.36E-06,37.00,0.00,0.00,0.50
281.940,152.400,11.000,4.618,929.800,12.500,162.000,0.808,645.419,2.270,0.097,0.081,8.36E-06,4.00,0.00,0.00,0.20
299.720,144.780,2290.000,4.763,609.700,9.700,452.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,10.00,0.00,0.00,2.90
299.720,144.780,2510.000,4.763,790.200,8.500,725.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,11.00,0.00,0.00,4.50
299.720,144.780,2510.000,4.763,790.200,8.500,725.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,11.00,0.00,0.00,4.50
299.720,144.780,2556.000,4.763,589.800,9.700,476.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,12.00,0.00,0.00,4.10
299.720,144.780,2789.000,4.763,724.400,10.600,393.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,13.00,0.00,0.00,4.10
299.720,144.780,2789.000,4.763,724.400,10.600,393.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,13.00,0.00,0.00,4.10
299.720,144.780,3031.000,4.763,564.600,10.000,547.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,15.00,0.00,0.00,5.20
299.720,144.780,3031.000,4.763,564.600,10.000,547.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,15.00,0.00,0.00,5.20
299.720,144.780,2934.000,4.763,654.900,10.600,413.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,16.00,0.00,0.00,4.70
299.720,144.780,2934.000,4.763,654.900,10.600,413.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,16.00,0.00,0.00,4.70
299.720,144.780,3052.000,4.763,345.700,10.500,375.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,17.00,0.00,0.00,4.80
299.720,144.780,3052.000,4.763,345.700,10.500,375.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,17.00,0.00,0.00,4.80
299.720,144.780,3052.000,4.763,345.700,10.500,375.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,17.00,0.00,0.00,4.80
299.720,144.780,2791.000,4.763,478.700,10.300,431.000,1.207,656.297,2.270,0.114,0.098,8.17E-06,18.00,0.00,0.00,4.50
304.800,251.460,2055.000,4.763,889.900,9.000,581.000,1.023,551.144,2.270,0.114,0.076,8.99E-06,9.00,0.00,0.00,0.40
304.800,251.460,2375.000,4.763,629.600,10.200,415.000,1.023,551.144,2.270,0.114,0.076,8.99E-06,11.00,0.00,0.00,0.90
304.800,251.460,2670.000,4.763,712.100,10.300,424.000,1.023,551.144,2.270,0.114,0.076,8.99E-06,13.00,0.00,0.00,0.30
304.800,251.460,2868.000,4.763,571.200,10.800,476.000,1.023,551.144,2.270,0.114,0.076,8.99E-06,16.00,0.00,0.00,0.20
304.800,251.460,2960.000,4.763,535.000,10.800,374.000,1.023,551.144,2.270,0.114,0.076,8.99E-06,19.00,3.00,3.00,0.20
304.800,251.460,3384.000,4.763,957.400,11.000,517.000,1.023,551.144,2.270,0.114,0.076,8.99E-06,23.00,1.00,1.00,0.40
365.760,88.900,3519.000,4.763,766.200,10.600,456.000,0.995,623.663,2.270,0.114,0.088,8.03E-06,20.00,0.00,0.00,0.20
365.760,88.900,3903.000,4.763,1091.100,11.000,500.000,0.995,623.663,2.270,0.114,0.088,8.03E-06,23.00,0.00,0.00,0.80
365.760,88.900,4150.000,4.763,627.000,9.700,485.000,0.995,623.663,2.270,0.114,0.088,8.03E-06,25.00,0.00,0.00,0.60
365.760,88.900,4524.000,4.763,722.700,10.500,451.000,0.995,623.663,2.270,0.114,0.088,8.03E-06,27.00,0.00,0.00,2.80
213.360,60.960,239.000,4.763,1084.700,9.400,523.000,1.220,714.312,2.270,0.114,0.075,8.26E-06,12.00,0.00,0.00,0.60
213.360,60.960,348.000,4.763,699.400,10.500,406.000,1.220,714.312,2.270,0.114,0.075,8.26E-06,16.00,0.00,0.00,0.50
213.360,60.960,395.000,4.763,574.900,11.600,447.000,1.220,714.312,2.270,0.114,0.075,8.26E-06,19.00,0.00,0.00,0.20
213.360,60.960,343.000,4.763,679.300,11.400,300.000,1.220,714.312,2.270,0.114,0.075,8.26E-06,21.00,0.00,0.00,0.70
213.360,60.960,393.000,4.763,956.000,11.400,515.000,1.220,714.312,2.270,0.114,0.075,8.26E-06,26.00,0.00,0.00,0.20
213.360,60.960,425.000,4.763,1092.600,11.600,394.000,1.220,714.312,2.270,0.114,0.075,8.26E-06,34.00,0.00,0.00,0.20
190.500,104.140,197.000,4.916,445.600,11.200,323.000,1.005,562.022,2.270,0.114,0.079,8.36E-06,38.00,0.00,0.00,1.80
190.500,104.140,194.000,4.916,555.900,10.700,462.000,1.005,562.022,2.270,0.114,0.079,8.36E-06,40.00,1.00,1.00,3.10
233.680,149.860,1050.000,4.618,305.100,10.700,140.000,0.627,406.106,2.198,0.082,0.065,8.36E-06,1.00,0.00,0.00,0.80
233.680,149.860,1368.000,4.618,300.400,10.700,104.000,0.627,406.106,2.198,0.082,0.065,8.36E-06,5.00,0.00,0.00,0.10
233.680,149.860,1316.000,4.618,179.100,10.800,217.000,0.627,406.106,2.198,0.082,0.065,8.36E-06,6.00,0.00,0.00,0.50
233.680,149.860,1404.000,4.618,253.100,11.300,89.000,0.627,406.106,2.198,0.082,0.065,8.36E-06,8.00,0.00,0.00,0.10
302.260,144.780,1050.000,4.618,305.100,10.700,140.000,0.447,402.480,2.207,0.114,0.052,8.36E-06,1.00,0.00,0.00,0.50
302.260,144.780,1368.000,4.618,300.400,10.700,104.000,0.447,402.480,2.207,0.114,0.052,8.36E-06,5.00,0.00,0.00,0.10
302.260,144.780,1404.000,4.618,253.100,11.300,89.000,0.447,402.480,2.207,0.114,0.052,8.36E-06,8.00,0.00,0.00,0.30
299.720,157.480,1050.000,4.618,305.100,10.700,140.000,0.936,464.122,2.179,0.130,0.091,8.36E-06,1.00,0.00,0.00,1.20
299.720,157.480,1050.000,4.618,305.100,10.700,140.000,0.936,464.122,2.179,0.130,0.091,8.36E-06,1.00,0.00,0.00,1.20
299.720,157.480,1050.000,4.618,305.100,10.700,140.000,0.936,464.122,2.179,0.130,0.091,8.36E-06,1.00,0.00,0.00,1.20
299.720,157.480,1368.000,4.618,300.400,10.700,104.000,0.936,464.122,2.179,0.130,0.091,8.36E-06,5.00,8.00,14.00,0.20
299.720,157.480,1316.000,4.618,179.100,10.800,217.000,0.936,464.122,2.179,0.130,0.091,8.36E-06,6.00,6.00,24.60,0.30
215.900,172.720,1050.000,4.482,305.100,10.700,140.000,0.243,406.106,2.198,0.114,0.060,8.36E-06,1.00,0.00,0.00,0.90
215.900,172.720,1396.000,4.482,177.700,10.300,126.000,0.243,406.106,2.198,0.114,0.060,8.36E-06,4.00,0.00,0.00,0.20
215.900,172.720,1368.000,4.482,300.400,10.700,104.000,0.243,406.106,2.198,0.114,0.060,8.36E-06,5.00,0.00,0.00,0.10
215.900,172.720,1316.000,4.482,179.100,10.800,217.000,0.243,406.106,2.198,0.114,0.060,8.36E-06,6.00,0.00,0.00,0.40
215.900,172.720,1404.000,4.482,253.100,11.300,89.000,0.243,406.106,2.198,0.114,0.060,8.36E-06,8.00,0.00,0.00,0.40
276.860,172.720,1050.000,4.618,305.100,10.700,140.000,0.311,438.740,2.228,0.077,0.053,8.36E-06,1.00,0.00,0.00,0.90
276.860,172.720,1368.000,4.618,300.400,10.700,104.000,0.311,438.740,2.228,0.077,0.053,8.36E-06,5.00,0.00,0.00,0.30
276.860,172.720,1316.000,4.618,179.100,10.800,217.000,0.311,438.740,2.228,0.077,0.053,8.36E-06,6.00,0.00,0.00,0.40
276.860,172.720,1404.000,4.618,253.100,11.300,89.000,0.311,438.740,2.228,0.077,0.053,8.36E-06,8.00,0.00,0.00,0.30
279.400,190.500,1050.000,4.618,305.100,10.700,140.000,0.263,522.137,2.162,0.114,0.074,8.36E-06,1.00,0.00,0.00,0.70
279.400,190.500,1368.000,4.618,300.400,10.700,104.000,0.263,522.137,2.162,0.114,0.074,8.36E-06,5.00,1.00,33.30,0.30
279.400,190.500,1316.000,4.618,179.100,10.800,217.000,0.263,522.137,2.162,0.114,0.074,8.36E-06,6.00,1.00,23.40,0.20
279.400,190.500,1404.000,4.618,253.100,11.300,89.000,0.263,522.137,2.162,0.114,0.074,8.36E-06,8.00,0.00,0.00,0.30
226.060,101.600,1050.000,4.618,305.100,10.700,140.000,0.558,377.099,2.268,0.114,0.059,8.36E-06,1.00,0.00,0.00,0.80
226.060,101.600,1212.000,4.618,229.000,10.400,174.000,0.558,377.099,2.268,0.114,0.059,8.36E-06,2.00,0.00,0.00,0.10
226.060,101.600,1368.000,4.618,300.400,10.700,104.000,0.558,377.099,2.268,0.114,0.059,8.36E-06,5.00,0.00,0.00,0.30
226.060,101.600,1316.000,4.618,179.100,10.800,217.000,0.558,377.099,2.268,0.114,0.059,8.36E-06,6.00,0.00,0.00,0.50
226.060,101.600,1404.000,4.618,253.100,11.300,89.000,0.558,377.099,2.268,0.114,0.059,8.36E-06,8.00,0.00,0.00,0.20
256.540,93.980,1050.000,4.482,305.100,10.700,140.000,0.907,482.251,2.270,0.115,0.085,8.36E-06,1.00,0.00,0.00,1.00
256.540,93.980,1368.000,4.482,300.400,10.700,104.000,0.907,482.251,2.270,0.115,0.085,8.36E-06,5.00,2.00,4.00,0.40
256.540,93.980,1316.000,4.482,179.100,10.800,217.000,0.907,482.251,2.270,0.115,0.085,8.36E-06,6.00,2.00,8.30,0.40
256.540,93.980,1404.000,4.482,253.100,11.300,89.000,0.907,482.251,2.270,0.115,0.085,8.36E-06,8.00,1.00,4.00,0.10
287.020,104.140,1050.000,4.618,305.100,10.700,140.000,0.575,384.351,2.217,0.090,0.063,8.36E-06,1.00,0.00,0.00,0.80
287.020,104.140,1368.000,4.618,300.400,10.700,104.000,0.575,384.351,2.217,0.090,0.063,8.36E-06,5.00,0.00,0.00,0.20
287.020,104.140,1316.000,4.618,179.100,10.800,217.000,0.575,384.351,2.217,0.090,0.063,8.36E-06,6.00,0.00,0.00,0.20
287.020,104.140,1404.000,4.618,253.100,11.300,89.000,0.575,384.351,2.217,0.090,0.063,8.36E-06,8.00,0.00,0.00,0.30
279.400,127.000,2312.000,4.119,211.800,19.000,1.000,1.048,565.648,2.270,0.114,0.087,6.88E-06,8.00,0.00,0.00,1.70
279.400,127.000,2101.000,4.119,101.600,20.700,0.000,1.048,565.648,2.270,0.114,0.087,6.88E-06,10.00,0.00,0.00,0.40
299.720,157.480,1404.000,4.618,253.100,11.300,89.000,0.936,464.122,2.179,0.130,0.091,8.36E-06,8.00,8.00,17.00,0.30
200.660,175.260,401.000,4.119,474.600,16.900,5.000,1.416,913.739,2.270,0.114,0.105,9.29E-06,18.00,0.00,0.00,0.70
200.660,175.260,518.000,4.119,318.500,17.300,7.000,1.416,913.739,2.270,0.114,0.105,9.29E-06,25.00,0.00,0.00,0.10
200.660,175.260,645.000,4.119,248.300,18.100,0.000,1.416,913.739,2.270,0.114,0.105,9.29E-06,28.00,0.00,0.00,0.20
233.680,236.220,946.000,4.482,1231.200,14.400,66.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,2.00,0.00,0.00,0.10
233.680,236.220,946.000,4.482,1231.200,14.400,66.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,2.00,0.00,0.00,0.10
233.680,236.220,1002.000,4.482,1096.200,14.600,27.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,3.00,0.00,0.00,0.20
233.680,236.220,1002.000,4.482,1096.200,14.600,27.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,3.00,0.00,0.00,0.20
233.680,236.220,1063.000,4.482,1015.700,16.300,8.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,4.00,0.00,0.00,0.20
233.680,236.220,1063.000,4.482,1015.700,16.300,8.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,4.00,0.00,0.00,0.20
233.680,236.220,1063.000,4.482,1015.700,16.300,8.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,4.00,0.00,0.00,0.20
233.680,236.220,1063.000,4.482,1015.700,16.300,8.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,4.00,0.00,0.00,0.20
233.680,236.220,1228.000,4.482,1015.100,15.600,19.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,5.00,0.00,0.00,0.10
233.680,236.220,1293.000,4.482,879.000,14.800,64.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,6.00,0.00,0.00,0.50
233.680,236.220,1293.000,4.482,879.000,14.800,64.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,6.00,0.00,0.00,0.50
233.680,236.220,1293.000,4.482,879.000,14.800,64.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,6.00,0.00,0.00,0.50
233.680,236.220,1308.000,4.482,696.300,15.500,15.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,7.00,0.00,0.00,0.50
233.680,236.220,1308.000,4.482,696.300,15.500,15.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,7.00,0.00,0.00,0.50
233.680,236.220,1366.000,4.482,1136.600,15.700,16.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,8.00,0.00,0.00,0.20
233.680,236.220,1366.000,4.482,1136.600,15.700,16.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,8.00,0.00,0.00,0.20
203.200,165.100,1002.000,4.618,1096.200,14.600,27.000,0.511,717.422,2.248,0.114,0.072,7.30E-06,3.00,0.00,0.00,0.10
233.680,236.220,911.000,4.482,1341.400,14.800,54.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,1.00,0.00,0.00,0.70
203.200,165.100,1293.000,4.618,879.000,14.800,64.000,0.511,717.422,2.248,0.114,0.072,7.30E-06,6.00,0.00,0.00,0.30
203.200,165.100,1308.000,4.618,696.300,15.500,15.000,0.511,717.422,2.248,0.114,0.072,7.30E-06,7.00,0.00,0.00,0.20
203.200,165.100,1366.000,4.618,1136.600,15.700,16.000,0.511,717.422,2.248,0.114,0.072,7.30E-06,8.00,0.00,0.00,0.10
233.680,236.220,1393.000,4.482,1627.000,15.000,32.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,9.00,0.00,0.00,0.50
233.680,236.220,1393.000,4.482,1627.000,15.000,32.000,0.716,678.778,2.337,0.103,0.068,8.36E-06,9.00,0.00,0.00,0.50
226.060,228.600,1308.000,4.482,696.300,15.500,15.000,1.165,862.323,2.301,0.150,0.086,8.36E-06,7.00,0.00,0.00,0.50
302.260,142.240,1002.000,4.482,1096.200,14.600,27.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,3.00,0.00,0.00,0.10
302.260,142.240,1293.000,4.482,879.000,14.800,64.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,6.00,0.00,0.00,0.20
302.260,142.240,1308.000,4.482,696.300,15.500,15.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,7.00,0.00,0.00,0.70
302.260,142.240,1393.000,4.482,1627.000,15.000,32.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,9.00,0.00,0.00,0.60
302.260,142.240,1279.000,4.482,991.500,15.400,38.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,10.00,0.00,0.00,0.10
302.260,142.240,1482.000,4.482,800.600,16.200,16.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,13.00,0.00,0.00,0.30
302.260,142.240,1292.000,4.482,1362.200,14.800,39.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,15.00,0.00,0.00,0.30
302.260,142.240,1201.000,4.482,1102.800,15.000,85.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,16.00,0.00,0.00,0.20
302.260,142.240,1572.000,4.482,1147.100,15.900,4.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,18.00,0.00,0.00,0.20
302.260,142.240,1702.000,4.482,1259.500,15.800,47.000,0.660,741.217,2.249,0.114,0.079,7.30E-06,21.00,0.00,0.00,0.30
294.640,144.780,1002.000,4.482,1096.200,14.600,27.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,3.00,0.00,0.00,0.10
294.640,144.780,1228.000,4.482,1015.100,15.600,19.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,5.00,0.00,0.00,0.70
294.640,144.780,1293.000,4.482,879.000,14.800,64.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,6.00,0.00,0.00,0.40
294.640,144.780,1308.000,4.482,696.300,15.500,15.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,7.00,0.00,0.00,0.20
294.640,144.780,1366.000,4.482,1136.600,15.700,16.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,8.00,0.00,0.00,0.10
294.640,144.780,1393.000,4.482,1627.000,15.000,32.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,9.00,0.00,0.00,0.80
294.640,144.780,1279.000,4.482,991.500,15.400,38.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,10.00,0.00,0.00,0.30
294.640,144.780,1467.000,4.482,1250.900,15.900,5.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,12.00,0.00,0.00,0.10
294.640,144.780,1292.000,4.482,1362.200,14.800,39.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,15.00,0.00,0.00,1.20
294.640,144.780,1201.000,4.482,1102.800,15.000,85.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,16.00,0.00,0.00,0.80
294.640,144.780,1572.000,4.482,1147.100,15.900,4.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,18.00,0.00,0.00,0.60
294.640,144.780,1702.000,4.482,1259.500,15.800,47.000,0.896,736.938,2.185,0.114,0.090,1.04E-05,21.00,0.00,0.00,0.90
213.360,170.180,1308.000,4.482,696.300,15.500,15.000,0.733,782.335,2.270,0.146,0.090,8.36E-06,7.00,0.00,0.00,0.10
213.360,170.180,1393.000,4.482,1627.000,15.000,32.000,0.733,782.335,2.270,0.146,0.090,8.36E-06,9.00,0.00,0.00,0.20
297.180,144.780,1002.000,4.482,1096.200,14.600,27.000,0.744,617.902,2.268,0.114,0.075,7.96E-06,3.00,0.00,0.00,0.20
297.180,144.780,1293.000,4.482,879.000,14.800,64.000,0.744,617.902,2.268,0.114,0.075,7.96E-06,6.00,0.00,0.00,0.10
297.180,144.780,1308.000,4.482,696.300,15.500,15.000,0.744,617.902,2.268,0.114,0.075,7.96E-06,7.00,0.00,0.00,0.20
297.180,144.780,1393.000,4.482,1627.000,15.000,32.000,0.744,617.902,2.268,0.114,0.075,7.96E-06,9.00,0.00,0.00,0.30
297.180,144.780,1292.000,4.482,1362.200,14.800,39.000,0.744,617.902,2.268,0.114,0.075,7.96E-06,15.00,0.00,0.00,0.10
297.180,144.780,1201.000,4.482,1102.800,15.000,85.000,0.744,617.902,2.268,0.114,0.075,7.96E-06,16.00,0.00,0.00,0.10
297.180,144.780,1572.000,4.482,1147.100,15.900,4.000,0.744,617.902,2.268,0.114,0.075,7.96E-06,18.00,0.00,0.00,0.10
284.480,147.320,1002.000,4.618,1096.200,14.600,27.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,3.00,0.00,0.00,0.30
284.480,147.320,1293.000,4.618,879.000,14.800,64.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,6.00,0.00,0.00,0.10
284.480,147.320,1308.000,4.618,696.300,15.500,15.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,7.00,0.00,0.00,0.20
284.480,147.320,1393.000,4.618,1627.000,15.000,32.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,9.00,0.00,0.00,0.20
284.480,147.320,1279.000,4.618,991.500,15.400,38.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,10.00,0.00,0.00,0.10
284.480,147.320,1482.000,4.618,800.600,16.200,16.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,13.00,0.00,0.00,0.10
284.480,147.320,1292.000,4.618,1362.200,14.800,39.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,15.00,0.00,0.00,0.10
284.480,147.320,1201.000,4.618,1102.800,15.000,85.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,16.00,0.00,0.00,0.20
284.480,147.320,1572.000,4.618,1147.100,15.900,4.000,0.683,720.005,2.450,0.114,0.092,9.30E-06,18.00,0.00,0.00,0.10
218.440,142.240,1063.000,4.482,1015.700,16.300,8.000,0.523,496.030,2.270,0.114,0.052,8.36E-06,4.00,0.00,0.00,0.10
218.440,142.240,1063.000,4.482,1015.700,16.300,8.000,0.523,496.030,2.270,0.114,0.052,8.36E-06,4.00,0.00,0.00,0.10
218.440,142.240,1293.000,4.482,879.000,14.800,64.000,0.523,496.030,2.270,0.114,0.052,8.36E-06,6.00,0.00,0.00,0.30
218.440,142.240,1308.000,4.482,696.300,15.500,15.000,0.523,496.030,2.270,0.114,0.052,8.36E-06,7.00,0.00,0.00,0.20
218.440,142.240,1366.000,4.482,1136.600,15.700,16.000,0.523,496.030,2.270,0.114,0.052,8.36E-06,8.00,0.00,0.00,0.10
218.440,142.240,1393.000,4.482,1627.000,15.000,32.000,0.523,496.030,2.270,0.114,0.052,8.36E-06,9.00,0.00,0.00,0.30
231.140,134.620,1293.000,4.482,879.000,14.800,64.000,0.924,556.003,2.270,0.114,0.082,8.36E-06,6.00,0.00,0.00,0.40
231.140,134.620,1308.000,4.482,696.300,15.500,15.000,0.924,556.003,2.270,0.114,0.082,8.36E-06,7.00,0.00,0.00,0.60
231.140,134.620,1366.000,4.482,1136.600,15.700,16.000,0.924,556.003,2.270,0.114,0.082,8.36E-06,8.00,0.00,0.00,0.20
231.140,134.620,1393.000,4.482,1627.000,15.000,32.000,0.924,556.003,2.270,0.114,0.082,8.36E-06,9.00,0.00,0.00,0.20
292.100,91.440,1002.000,4.482,1096.200,14.600,27.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,3.00,0.00,0.00,0.20
292.100,91.440,1293.000,4.482,879.000,14.800,64.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,6.00,0.00,0.00,1.00
292.100,91.440,1308.000,4.482,696.300,15.500,15.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,7.00,0.00,0.00,0.30
292.100,91.440,1393.000,4.482,1627.000,15.000,32.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,9.00,0.00,0.00,0.10
292.100,91.440,1292.000,4.482,1362.200,14.800,39.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,15.00,0.00,0.00,0.20
292.100,91.440,1201.000,4.482,1102.800,15.000,85.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,16.00,0.00,0.00,0.20
292.100,91.440,1572.000,4.482,1147.100,15.900,4.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,18.00,0.00,0.00,0.20
292.100,91.440,1702.000,4.482,1259.500,15.800,47.000,0.699,701.259,2.249,0.114,0.075,8.36E-06,21.00,0.00,0.00,0.10
